 variables = "X","Y","Z","Cp","T","Cfx","Cfy","Cfz","Cf","u","v","w","yplus","PR"
  2.170000000000000E-002  0.000000000000000E+000   1.00000000000000     
  -3961.08943851415       0.619732033250091       0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
   159.255045732198      -3.962806570450939E-002  0.000000000000000E+000
   650.656642762598       0.722723744025996     
  2.580000000000000E-002  0.000000000000000E+000   1.00000000000000     
  -3960.05861047582       0.619749706565586       0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
   159.252266317725      -3.928349758910386E-002  0.000000000000000E+000
   650.664880724007       0.722795901987450     
  2.990000000000000E-002  0.000000000000000E+000   1.00000000000000     
  -3959.00914874493       0.619767698558818       0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
   159.249436808196      -3.893881997251894E-002  0.000000000000000E+000
   650.673233089473       0.722869364307361     
  3.420000000000000E-002  0.000000000000000E+000   1.00000000000000     
  -3957.92497851570       0.619786283728056       0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
   159.246514150697      -3.859006264001159E-002  0.000000000000000E+000
   650.681871517704       0.722945256222116     
  3.870000000000000E-002  0.000000000000000E+000   1.00000000000000     
  -3956.80903912302       0.619805412456772       0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
   159.243506094264      -3.824156255899325E-002  0.000000000000000E+000
   650.690755347169       0.723023371978273     
  4.330000000000000E-002  0.000000000000000E+000   1.00000000000000     
  -3955.66227513275       0.619825068280714       0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
   159.240415219380      -3.789904251984106E-002  0.000000000000000E+000
   650.699863300734       0.723103645456225     
  4.810000000000000E-002  0.000000000000000E+000   1.00000000000000     
  -3954.48484816043       0.619845248133558       0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
   159.237242004386      -3.755972358254828E-002  0.000000000000000E+000
   650.709219768474       0.723186065342883     
  5.300000000000000E-002  0.000000000000000E+000   1.00000000000000     
  -3953.28461197793       0.619865817936268       0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
   159.234007465491      -3.723524665992455E-002  0.000000000000000E+000
   650.718740266420       0.723270081874228     
  5.800000000000000E-002  0.000000000000000E+000   1.00000000000000     
  -3952.04765476740       0.619887015157018       0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
   159.230674349218      -3.692267784926374E-002  0.000000000000000E+000
   650.728538042062       0.723356668877490     
  6.330000000000000E-002  0.000000000000000E+000   1.00000000000000     
  -3950.76890759202       0.619908926741258       0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
   159.227228989233      -3.662469036032949E-002  0.000000000000000E+000
   650.738683902358       0.723446181178242     
  6.870000000000000E-002  0.000000000000000E+000   1.00000000000000     
  -3949.45437394114       0.619931450031205       0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
   159.223687473061      -3.634361226221859E-002  0.000000000000000E+000
   650.749084575987       0.723538198532237     
  7.430000000000000E-002  0.000000000000000E+000   1.00000000000000     
  -3948.10555479175       0.619954559019919       0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
   159.220053877188      -3.608427774730150E-002  0.000000000000000E+000
   650.759765187125       0.723632615871086     
  8.000000000000000E-002  0.000000000000000E+000   1.00000000000000     
  -3946.71525205755       0.619978376425713       0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
   159.216308932470      -3.584816370288885E-002  0.000000000000000E+000
   650.770752215774       0.723729937060823     
  8.599999999999999E-002  0.000000000000000E+000   1.00000000000000     
  -3945.28231608683       0.620002921866503       0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
   159.212449543467      -3.562177542069288E-002  0.000000000000000E+000
   650.782094220296       0.723830242577065     
  9.210000000000000E-002  0.000000000000000E+000   1.00000000000000     
  -3943.80705582444       0.620028189981265       0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
   159.208476544423      -3.540388474302197E-002  0.000000000000000E+000
   650.793736572320       0.723933510793673     
  9.850000000000000E-002  0.000000000000000E+000   1.00000000000000     
  -3942.28694377355       0.620054223697972       0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
   159.204383193875      -3.519157074829488E-002  0.000000000000000E+000
   650.805749246491       0.724039918635424     
  0.105032500000000       0.000000000000000E+000   1.00000000000000     
  -3940.72598043069       0.620080954562483       0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
   159.200180216533      -3.498909850769019E-002  0.000000000000000E+000
   650.818056219296       0.724149186067563     
  0.111804400000000       0.000000000000000E+000   1.00000000000000     
  -3939.11866432748       0.620108476199420       0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
   159.195852912995      -3.479388863259184E-002  0.000000000000000E+000
   650.830730988769       0.724261698192872     
  0.118797800000000       0.000000000000000E+000   1.00000000000000     
  -3937.46440714488       0.620136798529705       0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
   159.191399706993      -3.460563046257753E-002  0.000000000000000E+000
   650.843763782720       0.724377496193682     
  0.126019700000000       0.000000000000000E+000   1.00000000000000     
  -3935.76251342880       0.620165933099502       0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
   159.186818773447      -3.442202619533528E-002  0.000000000000000E+000
   650.857162026234       0.724496628751778     
  0.133477700000000       0.000000000000000E+000   1.00000000000000     
  -3934.01252600144       0.620195887365546       0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
   159.182108929128      -3.423873409078863E-002  0.000000000000000E+000
   650.870927788859       0.724619127869608     
  0.141179400000000       0.000000000000000E+000   1.00000000000000     
  -3932.21441678768       0.620226661420734       0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
   159.177270147128      -3.405121178896239E-002  0.000000000000000E+000
   650.885059190507       0.724744995512427     
  0.149132600000000       0.000000000000000E+000   1.00000000000000     
  -3930.36865676867       0.620258246795964       0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
   159.172303745537      -3.385429090928091E-002  0.000000000000000E+000
   650.899549811688       0.724874198711557     
  0.157345700000000       0.000000000000000E+000   1.00000000000000     
  -3928.47633293108       0.620290624464713       0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
   159.167212701210      -3.364142217226815E-002  0.000000000000000E+000
   650.914387714623       0.725006661377933     
  0.165827000000000       0.000000000000000E+000   1.00000000000000     
  -3926.53928303696       0.620323762544098       0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
   159.162002011136      -3.340488387303159E-002  0.000000000000000E+000
   650.929554127195       0.725142254868212     
  0.174585200000000       0.000000000000000E+000   1.00000000000000     
  -3924.56020394345       0.620357614454400       0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
   159.156678981859      -3.313584137278551E-002  0.000000000000000E+000
   650.945022579785       0.725280790402399     
  0.183629300000000       0.000000000000000E+000   1.00000000000000     
  -3922.54268605869       0.620392118333502       0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
   159.151253322469      -3.282475629532922E-002  0.000000000000000E+000
   650.960758553209       0.725422016651927     
  0.192968600000000       0.000000000000000E+000   1.00000000000000     
  -3920.49166571954       0.620427189303285       0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
   159.145738359562      -3.246033822398915E-002  0.000000000000000E+000
   650.976715476846       0.725565588073223     
  0.202612600000000       0.000000000000000E+000   1.00000000000000     
  -3918.41344764959       0.620462719097446       0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
   159.140151097503      -3.203023357746927E-002  0.000000000000000E+000
   650.992834540185       0.725711063335642     
  0.212571100000000       0.000000000000000E+000   1.00000000000000     
  -3916.31668083373       0.620498559599151       0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
   159.134514796747      -3.151826000905934E-002  0.000000000000000E+000
   651.009035668222       0.725857837010252     
  0.222854500000000       0.000000000000000E+000   1.00000000000000     
  -3914.20607651797       0.620534627550870       0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
   159.128842050232      -3.090536474256525E-002  0.000000000000000E+000
   651.025276383679       0.726005579309839     
  0.233473200000000       0.000000000000000E+000   1.00000000000000     
  -3912.10772808954       0.620570480171750       0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
   159.123203264732      -3.016551536023757E-002  0.000000000000000E+000
   651.041317907645       0.726152463697328     
  0.244438000000000       0.000000000000000E+000   1.00000000000000     
  -3910.02243228257       0.620606087056178       0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
   159.117603741063      -2.925446092197993E-002  0.000000000000000E+000
   651.057173553887       0.726298434401330     
  0.255760100000000       0.000000000000000E+000   1.00000000000000     
  -3908.01014177336       0.620640466932956       0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
   159.112195619587      -2.812312477578546E-002  0.000000000000000E+000
   651.072244021506       0.726439294734576     
  0.267451100000000       0.000000000000000E+000   1.00000000000000     
  -3906.08316349810       0.620673371389920       0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
   159.107019692213      -2.669086189614302E-002  0.000000000000000E+000
   651.086470916367       0.726574183211547     
  0.279522800000000       0.000000000000000E+000   1.00000000000000     
  -3904.32142220717       0.620703433677552       0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
   159.102290621279      -2.491398683200305E-002  0.000000000000000E+000
   651.099140120878       0.726697505099812     
  0.291987600000000       0.000000000000000E+000   1.00000000000000     
  -3902.73373732611       0.620730530966908       0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
   159.098026905882      -2.277374665077913E-002  0.000000000000000E+000
   651.110133404671       0.726808643039593     
  0.304858200000000       0.000000000000000E+000   1.00000000000000     
  -3901.39488241514       0.620753357012968       0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
   159.094434872585      -2.023926507170975E-002  0.000000000000000E+000
   651.118822481446       0.726902362881766     
  0.318147500000000       0.000000000000000E+000   1.00000000000000     
  -3900.29456562116       0.620772128179638       0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
   159.091478982191      -1.770104002200154E-002  0.000000000000000E+000
   651.125241694749       0.726979385056032     
  0.331869100000000       0.000000000000000E+000   1.00000000000000     
  -3899.14489191543       0.620791753894978       0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
   159.088387563080      -1.563830420799748E-002  0.000000000000000E+000
   651.131969472238       0.727059862214063     
  0.346037000000000       0.000000000000000E+000   1.00000000000000     
  -3897.77609012497       0.620815135232954       0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
   159.084704436967      -1.493573133194739E-002  0.000000000000000E+000
   651.140514265726       0.727155678337763     
  0.360665300000000       0.000000000000000E+000   1.00000000000000     
  -3895.92699246841       0.620846749124638       0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
   159.079725124757      -1.608601724424893E-002  0.000000000000000E+000
   651.153175943764       0.727285115171518     
  0.375769000000000       0.000000000000000E+000   1.00000000000000     
  -3893.09150899027       0.620895272409891       0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
   159.072084183319      -1.970946289808845E-002  0.000000000000000E+000
   651.174406643299       0.727483599011608     
  0.391363300000000       0.000000000000000E+000   1.00000000000000     
  -3888.21108933748       0.620978850493677       0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
   159.058925723430      -2.833658872696579E-002  0.000000000000000E+000
   651.213506794320       0.727825228381485     
  0.407464300000000       0.000000000000000E+000   1.00000000000000     
  -3879.20266040210       0.621133199558475       0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
   159.034626336463      -4.662678072397959E-002  0.000000000000000E+000
   651.288687987067       0.728455818396223     
  0.424087300000000       0.000000000000000E+000   1.00000000000000     
  -3862.10869528110       0.621426198649686       0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
   158.988491487144      -8.305427686734462E-002  0.000000000000000E+000
   651.434209247772       0.729652395934315     
  0.441250000000000       0.000000000000000E+000   1.00000000000000     
  -3829.92724841247       0.621977968222884       0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
   158.901565786270      -0.151620682042528       0.000000000000000E+000
   651.709522434602       0.731905097176756     
  0.458969300000000       0.000000000000000E+000   1.00000000000000     
  -3769.48456840956       0.623014545827766       0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
   158.738100740393      -0.278021342112843       0.000000000000000E+000
   652.222720976992       0.736136084704907     
  0.477263000000000       0.000000000000000E+000   1.00000000000000     
  -3656.85205253394       0.624945320268893       0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
   158.433075845956      -0.505744756834305       0.000000000000000E+000
   653.158939482945       0.744020360681931     
  0.496149600000000       0.000000000000000E+000   1.00000000000000     
  -3454.63619533385       0.628399752852569       0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
   157.885607787283      -0.889521579988899       0.000000000000000E+000
   654.779788389179       0.758175470444878     
  0.515647600000000       0.000000000000000E+000   1.00000000000000     
  -3090.06576336936       0.634569305490663       0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
   156.901877940392       -1.53225721478126       0.000000000000000E+000
   657.531180406241       0.783695400247790     
  0.535777000000000       0.000000000000000E+000   1.00000000000000     
  -2424.43367580327       0.645600543684281       0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
   155.128065367725       -2.59026031615878       0.000000000000000E+000
   662.094853133834       0.830289645583921     
  0.556557700000000       0.000000000000000E+000   1.00000000000000     
  -1294.14370925856       0.663453695843103       0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
   152.218211378429       -4.05545195197110       0.000000000000000E+000
   668.997608876576       0.909409941894641     
  0.578010300000000       0.000000000000000E+000   1.00000000000000     
   443.009169464665       0.688754885854501       0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
   148.017389759668       -5.74060575032728       0.000000000000000E+000
   678.257319253229        1.03101064133442     
  0.600156300000000       0.000000000000000E+000   1.00000000000000     
   2855.23023630982       0.720326864012912       0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
   142.639516840809       -7.03533468850111       0.000000000000000E+000
   689.003226301006        1.19986611313799     
  0.623018000000000       0.000000000000000E+000   1.00000000000000     
   5953.83726538376       0.756217333312637       0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
   136.307187286265       -7.34578848948269       0.000000000000000E+000
   699.727776837175        1.41676860147934     
  0.646617300000000       0.000000000000000E+000   1.00000000000000     
   9653.50644094292       0.794015108070898       0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
   129.277113239283       -6.77791291862775       0.000000000000000E+000
   708.622721087823        1.67574543935813     
  0.670978700000000       0.000000000000000E+000   1.00000000000000     
   13651.1895476794       0.829314162359855       0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
   122.101580948477       -5.47806239518511       0.000000000000000E+000
   714.952657094462        1.95558325206407     
  0.696125300000000       0.000000000000000E+000   1.00000000000000     
   17184.4508879863       0.857981324703591       0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
   116.051836454911       -3.60848241862637       0.000000000000000E+000
   717.261542810471        2.20291154167358     
  0.722082600000000       0.000000000000000E+000   1.00000000000000     
   18267.6932658276       0.867177425496447       0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
   114.237129409921       -1.61043525325541       0.000000000000000E+000
   716.823601889732        2.27873850683115     
  0.748875700000000       0.000000000000000E+000   1.00000000000000     
   16767.2187362122       0.855835703577778       0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
   116.745507339032       0.109237301894854       0.000000000000000E+000
   716.143945629267        2.17370529154677     
  0.776531300000000       0.000000000000000E+000   1.00000000000000     
   14319.1354894153       0.836386422660413       0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
   120.931780171198        1.40010117205464       0.000000000000000E+000
   714.264872141766        2.00233946718933     
  0.805076300000000       0.000000000000000E+000   1.00000000000000     
   11502.5160124918       0.811907734024124       0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
   125.849684777353        2.28572630221293       0.000000000000000E+000
   710.810161782653        1.80517610716236     
  0.834539000000000       0.000000000000000E+000   1.00000000000000     
   8919.72280468757       0.787684698672383       0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
   130.506783594691        2.64515856756578       0.000000000000000E+000
   706.009020060769        1.62438058569499     
  0.864948000000000       0.000000000000000E+000   1.00000000000000     
   6915.43802179375       0.767815514328657       0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
   134.290285565432        2.58583753906990       0.000000000000000E+000
   700.841317364582        1.48408065328172     
  0.896332600000000       0.000000000000000E+000   1.00000000000000     
   5400.38039961737       0.751862646236206       0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
   137.247318554350        2.36183340131310       0.000000000000000E+000
   696.084686928789        1.37802662153546     
  0.928724000000000       0.000000000000000E+000   1.00000000000000     
   4271.70965616131       0.739399805437115       0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
   139.513017362885        2.03126771022679       0.000000000000000E+000
   691.999147578025        1.29901967083902     
  0.962153300000000       0.000000000000000E+000   1.00000000000000     
   3427.72595696551       0.729697089225420       0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
   141.248087944040        1.66229420234225       0.000000000000000E+000
   688.630211392185        1.23994081290142     
  0.996652600000000       0.000000000000000E+000   1.00000000000000     
   2801.78249970653       0.722292692793664       0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
   142.558607871506        1.29845447303256       0.000000000000000E+000
   685.931203156567        1.19612477163947     
   1.03225600000000       0.000000000000000E+000   1.00000000000000     
   2348.08234880325       0.716787980363753       0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
   143.522566770036       0.984555586271595       0.000000000000000E+000
   683.874105595845        1.16436576161710     
   1.06899700000000       0.000000000000000E+000   1.00000000000000     
   2001.56590433003       0.712505880882726       0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
   144.267337929145       0.756081464169882       0.000000000000000E+000
   682.242076064523        1.14010961091705     
   1.10691100000000       0.000000000000000E+000   1.00000000000000     
   1695.95354772653       0.708676899302190       0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
   144.933737940875       0.642570304179065       0.000000000000000E+000
   680.757284834194        1.11871674631912     
   1.14603500000000       0.000000000000000E+000   1.00000000000000     
   1376.17572600540       0.704602772680021       0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
   145.636639089996       0.627260719297259       0.000000000000000E+000
   679.163262141900        1.09633229917985     
   1.18640600000000       0.000000000000000E+000   1.00000000000000     
   1036.72199686217       0.700209574900305       0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
   146.390183334988       0.649410786810740       0.000000000000000E+000
   677.416994592512        1.07257053854448     
   1.22806200000000       0.000000000000000E+000   1.00000000000000     
   676.133470029545       0.695465618868014       0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
   147.199511630961       0.686206603514753       0.000000000000000E+000
   675.496380246306        1.04732934209605     
   1.27104300000000       0.000000000000000E+000   1.00000000000000     
   293.877363062194       0.690346683528870       0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
   148.067945925151       0.731971046149224       0.000000000000000E+000
   673.382957864571        1.02057141506402     
   1.31538900000000       0.000000000000000E+000   1.00000000000000     
  -111.808241586172       0.684808518041859       0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
   149.002009029104       0.785402420195239       0.000000000000000E+000
   671.048698449945       0.992173423222254     
   1.36114300000000       0.000000000000000E+000   1.00000000000000     
  -544.823697139132       0.678771798047601       0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
   150.013902705735       0.849823760728527       0.000000000000000E+000
   668.448096955616       0.961862341849741     
   1.40834800000000       0.000000000000000E+000   1.00000000000000     
  -1013.81288015286       0.672080382830330       0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
   151.128377951634       0.935264143394844       0.000000000000000E+000
   665.496546697290       0.929033099597859     
   1.45704700000000       0.000000000000000E+000   1.00000000000000     
  -1534.78454575220       0.664451276015834       0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
   152.390672318880        1.06004466993056       0.000000000000000E+000
   662.041018110671       0.892565083626952     
   1.50728500000000       0.000000000000000E+000   1.00000000000000     
  -2135.32228182380       0.655387533202114       0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
   153.880318032725        1.25640480017562       0.000000000000000E+000
   657.804556591930       0.850527442817836     
   1.55911100000000       0.000000000000000E+000   1.00000000000000     
  -2851.27233488702       0.644179710297555       0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
   155.709390736344        1.56421136481268       0.000000000000000E+000
   652.359813314104       0.800410939956890     
   1.61257100000000       0.000000000000000E+000   1.00000000000000     
  -3693.85502584735       0.630357587230991       0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
   157.943155470452        1.98940458561632       0.000000000000000E+000
   645.355206659488       0.741430152594104     
   1.66771600000000       0.000000000000000E+000   1.00000000000000     
  -4623.20604735980       0.613933164674607       0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
   160.487620256219        2.36480024038438       0.000000000000000E+000
   636.979525930137       0.676375582196105     
   1.72459500000000       0.000000000000000E+000   1.00000000000000     
  -5493.70799977112       0.597481186224788       0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
   162.976903362028        2.46509629951898       0.000000000000000E+000
   628.290643102645       0.615440446565032     
   1.78326000000000       0.000000000000000E+000   1.00000000000000     
  -6239.21348844776       0.582614238088045       0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
   165.251990763963        2.27696481766431       0.000000000000000E+000
   619.905211442368       0.563255063246379     
   1.84376500000000       0.000000000000000E+000   1.00000000000000     
  -6776.27870726359       0.571496390239727       0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
   166.954801022518        1.72393321029480       0.000000000000000E+000
   613.155138773314       0.525660498569502     
