variables = "X","Y","Z","HL","rh","u","v","w","p","T", "vor_x","vor_y","vor_z","Vor","Q_cri","Mach"
 zone i=         101  j=          87
 0.240093D+01  0.000000D+00  0.100000D+01 1 0.182813D+01  0.135599D+03  0.000000D+00  0.000000D+00  0.139404D+01  0.762495D+00  0.000000D+00  0.000000D+00 -0.673618D+01  0.673618D+01  0.474915D+02  0.155399D+01
 0.248064D+01  0.000000D+00  0.100000D+01 1 0.177876D+01  0.137114D+03  0.000000D+00  0.000000D+00  0.134169D+01  0.754228D+00  0.000000D+00  0.000000D+00 -0.121208D-19  0.121208D-19  0.000000D+00  0.157994D+01
 0.256281D+01  0.000000D+00  0.100000D+01 1 0.174609D+01  0.138120D+03  0.000000D+00  0.000000D+00  0.130724D+01  0.748659D+00  0.000000D+00  0.000000D+00  0.796335D-20  0.796335D-20  0.000000D+00  0.159744D+01
 0.264750D+01  0.000000D+00  0.100000D+01 1 0.173014D+01  0.138616D+03  0.000000D+00  0.000000D+00  0.129056D+01  0.745923D+00  0.000000D+00  0.000000D+00  0.000000D+00  0.000000D+00  0.000000D+00  0.160611D+01
 0.273479D+01  0.000000D+00  0.100000D+01 1 0.170949D+01  0.139259D+03  0.000000D+00  0.000000D+00  0.126908D+01  0.742355D+00  0.000000D+00  0.000000D+00  0.000000D+00  0.000000D+00  0.000000D+00  0.161744D+01
 0.282475D+01  0.000000D+00  0.100000D+01 1 0.167444D+01  0.140355D+03  0.000000D+00  0.000000D+00  0.123292D+01  0.736265D+00  0.000000D+00  0.000000D+00 -0.492967D-13  0.492967D-13 -0.166186D-31  0.163690D+01
 0.291746D+01  0.000000D+00  0.100000D+01 1 0.161283D+01  0.142293D+03  0.000000D+00  0.000000D+00  0.117028D+01  0.725441D+00  0.000000D+00  0.000000D+00 -0.855760D-13  0.855760D-13 -0.152887D-32  0.167184D+01
 0.301300D+01  0.000000D+00  0.100000D+01 1 0.151446D+01  0.145428D+03  0.000000D+00  0.000000D+00  0.107252D+01  0.707761D+00  0.000000D+00  0.000000D+00  0.124836D-12  0.124836D-12  0.293886D-31  0.172988D+01
 0.311143D+01  0.000000D+00  0.100000D+01 1 0.138350D+01  0.149631D+03  0.000000D+00  0.000000D+00  0.945251D+00  0.682481D+00  0.000000D+00  0.000000D+00  0.150674D-12  0.150674D-12  0.279838D-30  0.181254D+01
 0.321285D+01  0.000000D+00  0.100000D+01 1 0.125748D+01  0.153807D+03  0.000000D+00  0.000000D+00  0.826394D+00  0.656692D+00  0.000000D+00  0.000000D+00  0.000000D+00  0.000000D+00  0.000000D+00  0.189935D+01
 0.331733D+01  0.000000D+00  0.100000D+01 1 0.114811D+01  0.157579D+03  0.000000D+00  0.000000D+00  0.728019D+00  0.633536D+00  0.000000D+00  0.000000D+00  0.000000D+00  0.000000D+00  0.000000D+00  0.198117D+01
 0.342497D+01  0.000000D+00  0.100000D+01 1 0.108291D+01  0.159833D+03  0.000000D+00  0.000000D+00  0.670790D+00  0.619414D+00  0.000000D+00  0.000000D+00  0.000000D+00  0.000000D+00  0.000000D+00  0.203230D+01
 0.353584D+01  0.000000D+00  0.100000D+01 1 0.109140D+01  0.159507D+03  0.000000D+00  0.000000D+00  0.678440D+00  0.621547D+00  0.000000D+00  0.000000D+00  0.493402D-15  0.493402D-15  0.000000D+00  0.202467D+01
 0.365003D+01  0.000000D+00  0.100000D+01 1 0.116886D+01  0.156736D+03  0.000000D+00  0.000000D+00  0.748254D+00  0.639481D+00  0.000000D+00  0.000000D+00  0.479061D-15  0.479061D-15  0.000000D+00  0.196140D+01
 0.376764D+01  0.000000D+00  0.100000D+01 1 0.130439D+01  0.152038D+03  0.000000D+00  0.000000D+00  0.874268D+00  0.669290D+00  0.000000D+00  0.000000D+00  0.000000D+00  0.000000D+00  0.000000D+00  0.185975D+01
 0.388875D+01  0.000000D+00  0.100000D+01 1 0.146327D+01  0.146681D+03  0.000000D+00  0.000000D+00  0.102647D+01  0.700649D+00  0.000000D+00  0.000000D+00  0.000000D+00  0.000000D+00  0.000000D+00  0.175362D+01
 0.401345D+01  0.000000D+00  0.100000D+01 1 0.159225D+01  0.142436D+03  0.000000D+00  0.000000D+00  0.115373D+01  0.724338D+00  0.000000D+00  0.000000D+00  0.000000D+00  0.000000D+00  0.000000D+00  0.167479D+01
 0.414185D+01  0.000000D+00  0.100000D+01 1 0.166833D+01  0.140013D+03  0.000000D+00  0.000000D+00  0.123169D+01  0.738186D+00  0.000000D+00  0.000000D+00  0.000000D+00  0.000000D+00  0.000000D+00  0.163078D+01
 0.427403D+01  0.000000D+00  0.100000D+01 1 0.168801D+01  0.139388D+03  0.000000D+00  0.000000D+00  0.125213D+01  0.741772D+00  0.000000D+00  0.000000D+00  0.000000D+00  0.000000D+00  0.000000D+00  0.161957D+01
 0.441010D+01  0.000000D+00  0.100000D+01 1 0.164640D+01  0.140702D+03  0.000000D+00  0.000000D+00  0.120945D+01  0.734492D+00  0.000000D+00  0.000000D+00  0.468444D-13  0.468444D-13 -0.118791D-29  0.164292D+01
 0.455015D+01  0.000000D+00  0.100000D+01 1 0.155782D+01  0.143527D+03  0.000000D+00  0.000000D+00  0.112023D+01  0.718735D+00  0.000000D+00  0.000000D+00  0.164484D-12  0.164484D-12  0.348073D-31  0.169419D+01
 0.469428D+01  0.000000D+00  0.100000D+01 1 0.144172D+01  0.147276D+03  0.000000D+00  0.000000D+00  0.100493D+01  0.696540D+00  0.000000D+00  0.000000D+00  0.869484D-13  0.869484D-13  0.801422D-31  0.176592D+01
 0.484260D+01  0.000000D+00  0.100000D+01 1 0.132566D+01  0.151099D+03  0.000000D+00  0.000000D+00  0.893176D+00  0.673286D+00  0.000000D+00  0.000000D+00  0.000000D+00  0.000000D+00  0.000000D+00  0.184277D+01
