variables = "X","Y","Z","HL","rh","u","v","w","p","T", "vor_x","vor_y","vor_z","Vor","Q_cri","Mach"
 zone i=          81  j=          81
-0.273000D-01  0.000000D+00  0.100000D+01 1 0.116511D+01  0.159291D+03  0.000000D+00  0.000000D+00  0.721791D+00  0.619503D+00  0.000000D+00  0.000000D+00  0.757473D-04  0.757473D-04 -0.462393D-11  0.202526D+01
-0.228000D-01  0.000000D+00  0.100000D+01 1 0.116522D+01  0.159287D+03  0.000000D+00  0.000000D+00  0.721881D+00  0.619526D+00  0.000000D+00  0.000000D+00  0.368481D-04  0.368481D-04 -0.342233D-10  0.202517D+01
-0.185000D-01  0.000000D+00  0.100000D+01 1 0.116531D+01  0.159284D+03  0.000000D+00  0.000000D+00  0.721967D+00  0.619547D+00  0.000000D+00  0.000000D+00  0.000000D+00  0.000000D+00  0.000000D+00  0.202510D+01
-0.144000D-01  0.000000D+00  0.100000D+01 1 0.116541D+01  0.159281D+03  0.000000D+00  0.000000D+00  0.722048D+00  0.619566D+00  0.000000D+00  0.000000D+00  0.000000D+00  0.000000D+00  0.000000D+00  0.202503D+01
-0.105000D-01  0.000000D+00  0.100000D+01 1 0.116550D+01  0.159278D+03  0.000000D+00  0.000000D+00  0.722124D+00  0.619585D+00  0.000000D+00  0.000000D+00  0.000000D+00  0.000000D+00  0.000000D+00  0.202496D+01
-0.684000D-02  0.000000D+00  0.100000D+01 1 0.116558D+01  0.159275D+03  0.000000D+00  0.000000D+00  0.722194D+00  0.619602D+00  0.000000D+00  0.000000D+00  0.000000D+00  0.000000D+00  0.000000D+00  0.202490D+01
-0.333000D-02  0.000000D+00  0.100000D+01 1 0.116565D+01  0.159273D+03  0.000000D+00  0.000000D+00  0.722261D+00  0.619619D+00  0.000000D+00  0.000000D+00  0.000000D+00  0.000000D+00  0.000000D+00  0.202484D+01
 0.000000D+00  0.000000D+00  0.100000D+01 1 0.116573D+01  0.159270D+03  0.173472D-17  0.000000D+00  0.722324D+00  0.619634D+00  0.000000D+00  0.000000D+00 -0.822255D-03  0.822255D-03 -0.846758D-16  0.202478D+01
-0.154499D+01  0.544189D-01  0.100000D+01 1 0.182053D+01  0.139011D+03  0.247280D+01  0.000000D+00  0.134781D+01  0.740264D+00  0.000000D+00  0.000000D+00 -0.220820D+00  0.220820D+00 -0.370785D+01  0.161709D+01
-0.151599D+01  0.549328D-01  0.100000D+01 1 0.176341D+01  0.140685D+03  0.256060D+01  0.000000D+00  0.128899D+01  0.730890D+00  0.000000D+00  0.000000D+00 -0.430149D+00  0.430149D+00 -0.182617D+01  0.164704D+01
-0.148649D+01  0.554504D-01  0.100000D+01 1 0.170796D+01  0.142322D+03  0.262216D+01  0.000000D+00  0.123262D+01  0.721618D+00  0.000000D+00  0.000000D+00 -0.613620D+00  0.613620D+00 -0.488246D+00  0.167689D+01
-0.145651D+01  0.559710D-01  0.100000D+01 1 0.165443D+01  0.143916D+03  0.267259D+01  0.000000D+00  0.117889D+01  0.712495D+00  0.000000D+00  0.000000D+00  0.195566D-01  0.195566D-01 -0.393798D+00  0.170648D+01
-0.142609D+01  0.564927D-01  0.100000D+01 1 0.160285D+01  0.145463D+03  0.270873D+01  0.000000D+00  0.112777D+01  0.703536D+00  0.000000D+00  0.000000D+00 -0.535123D+00  0.535123D+00  0.350144D-01  0.173579D+01
-0.139527D+01  0.570081D-01  0.100000D+01 1 0.155374D+01  0.146950D+03  0.271549D+01  0.000000D+00  0.107971D+01  0.694847D+00  0.000000D+00  0.000000D+00 -0.524266D+00  0.524266D+00 -0.234052D+00  0.176445D+01
-0.136407D+01  0.575205D-01  0.100000D+01 1 0.150734D+01  0.148367D+03  0.270064D+01  0.000000D+00  0.103486D+01  0.686486D+00  0.000000D+00  0.000000D+00 -0.369762D+00  0.369762D+00 -0.924219D+00  0.179227D+01
-0.133256D+01  0.580272D-01  0.100000D+01 1 0.146370D+01  0.149711D+03  0.266674D+01  0.000000D+00  0.993177D+00  0.678482D+00  0.000000D+00  0.000000D+00 -0.271640D+00  0.271640D+00 -0.196588D+01  0.181914D+01
-0.130075D+01  0.585270D-01  0.100000D+01 1 0.142289D+01  0.150980D+03  0.261317D+01  0.000000D+00  0.954642D+00  0.670866D+00  0.000000D+00  0.000000D+00 -0.213469D+00  0.213469D+00 -0.333836D+01  0.184492D+01
-0.126871D+01  0.590188D-01  0.100000D+01 1 0.138496D+01  0.152170D+03  0.254006D+01  0.000000D+00  0.919218D+00  0.663670D+00  0.000000D+00  0.000000D+00 -0.165429D+00  0.165429D+00 -0.493519D+01  0.186949D+01
-0.123647D+01  0.594986D-01  0.100000D+01 1 0.134992D+01  0.153278D+03  0.244852D+01  0.000000D+00  0.886841D+00  0.656918D+00  0.000000D+00  0.000000D+00 -0.121425D+00  0.121425D+00 -0.664816D+01  0.189273D+01
-0.120408D+01  0.599666D-01  0.100000D+01 1 0.131777D+01  0.154303D+03  0.233964D+01  0.000000D+00  0.857429D+00  0.650631D+00  0.000000D+00  0.000000D+00 -0.927459D-01  0.927459D-01 -0.848071D+01  0.191455D+01
-0.117160D+01  0.604231D-01  0.100000D+01 1 0.128851D+01  0.155243D+03  0.221361D+01  0.000000D+00  0.830910D+00  0.644829D+00  0.000000D+00  0.000000D+00 -0.810789D-01  0.810789D-01 -0.105599D+02  0.193484D+01
-0.113905D+01  0.608682D-01  0.100000D+01 1 0.126214D+01  0.156097D+03  0.206964D+01  0.000000D+00  0.807217D+00  0.639533D+00  0.000000D+00  0.000000D+00 -0.753864D-01  0.753864D-01 -0.130444D+02  0.195349D+01
-0.110650D+01  0.612960D-01  0.100000D+01 1 0.123866D+01  0.156863D+03  0.190690D+01  0.000000D+00  0.786285D+00  0.634762D+00  0.000000D+00  0.000000D+00 -0.591305D-01  0.591305D-01 -0.159210D+02  0.197041D+01
-0.107400D+01  0.617097D-01  0.100000D+01 1 0.121805D+01  0.157539D+03  0.172569D+01  0.000000D+00  0.768041D+00  0.630529D+00  0.000000D+00  0.000000D+00 -0.259294D-01  0.259294D-01 -0.190162D+02  0.198552D+01
-0.104158D+01  0.621084D-01  0.100000D+01 1 0.120025D+01  0.158127D+03  0.152827D+01  0.000000D+00  0.752387D+00  0.626839D+00  0.000000D+00  0.000000D+00  0.221435D-01  0.221435D-01 -0.217962D+02  0.199875D+01
-0.100930D+01  0.624926D-01  0.100000D+01 1 0.118521D+01  0.158626D+03  0.131851D+01  0.000000D+00  0.739224D+00  0.623695D+00  0.000000D+00  0.000000D+00  0.672664D-01  0.672664D-01 -0.239563D+02  0.201008D+01
-0.977208D+00  0.628647D-01  0.100000D+01 1 0.117278D+01  0.159040D+03  0.110123D+01  0.000000D+00  0.728406D+00  0.621081D+00  0.000000D+00  0.000000D+00  0.600454D-01  0.600454D-01 -0.249202D+02  0.201954D+01
-0.945343D+00  0.632097D-01  0.100000D+01 1 0.116285D+01  0.159371D+03  0.885639D+00  0.000000D+00  0.719793D+00  0.618980D+00  0.000000D+00  0.000000D+00  0.266290D+00  0.266290D+00 -0.238940D+02  0.202716D+01
-0.913752D+00  0.635454D-01  0.100000D+01 1 0.115520D+01  0.159627D+03  0.677922D+00  0.000000D+00  0.713181D+00  0.617356D+00  0.000000D+00  0.000000D+00  0.401181D+00  0.401181D+00 -0.228655D+02  0.203308D+01
-0.882479D+00  0.638661D-01  0.100000D+01 1 0.114962D+01  0.159814D+03  0.483062D+00  0.000000D+00  0.708367D+00  0.616166D+00  0.000000D+00  0.000000D+00  0.769774D+00  0.769774D+00 -0.204250D+02  0.203741D+01
-0.851562D+00  0.641692D-01  0.100000D+01 1 0.114582D+01  0.159941D+03  0.304615D+00  0.000000D+00  0.705097D+00  0.615356D+00  0.000000D+00  0.000000D+00  0.963446D+00  0.963446D+00 -0.182912D+02  0.204037D+01
-0.821042D+00  0.644557D-01  0.100000D+01 1 0.114362D+01  0.160015D+03  0.149200D+00  0.000000D+00  0.703198D+00  0.614885D+00  0.000000D+00  0.000000D+00  0.143291D+01  0.143291D+01 -0.139169D+02  0.204209D+01
-0.790954D+00  0.647261D-01  0.100000D+01 1 0.114273D+01  0.160044D+03  0.288338D-01  0.000000D+00  0.702437D+00  0.614697D+00  0.000000D+00  0.000000D+00  0.179401D+01  0.179401D+01 -0.870041D+01  0.204277D+01
-0.761334D+00  0.649823D-01  0.100000D+01 1 0.114261D+01  0.160048D+03 -0.573273D-01  0.000000D+00  0.702331D+00  0.614672D+00  0.000000D+00  0.000000D+00  0.178303D+01  0.178303D+01 -0.505135D+01  0.204286D+01
-0.732214D+00  0.652247D-01  0.100000D+01 1 0.114301D+01  0.160034D+03 -0.118189D+00  0.000000D+00  0.702678D+00  0.614760D+00  0.000000D+00  0.000000D+00  0.149666D+01  0.149666D+01 -0.278145D+01  0.204254D+01
-0.703623D+00  0.654531D-01  0.100000D+01 1 0.114384D+01  0.160006D+03 -0.161701D+00  0.000000D+00  0.703398D+00  0.614940D+00  0.000000D+00  0.000000D+00  0.102812D+01  0.102812D+01 -0.146258D+01  0.204188D+01
