 variables = "X","Y","Z","Cp","T","Cfx","Cfy","Cfz","Cf","u","v","w","yplus","PR"
 zone i=          41
  -1.20543300000000       0.505000000000000        1.00000000000000     
   21.4070203853807        1.00050909299673        1.76676713886833     
  1.400848524331975E-004  0.000000000000000E+000   1.76690722372076     
  0.325659717399891      -2.883395879094475E-005  0.000000000000000E+000
  0.490250775997005        1.00149849140146     
  -1.08057300000000       0.505009900000000        1.00000000000000     
  -37.3431506541292       0.999335469188735       0.192457384407052     
  1.536693490834261E-005  0.000000000000000E+000  0.192472751341960     
  3.547598729000904E-002 -8.574653000370221E-005  0.000000000000000E+000
  0.161574852353507       0.997385979498728     
 -0.968636900000000       0.505018900000000        1.00000000000000     
  -37.1796691277141       0.999219499806553       8.599823319970978E-002
  6.885159468776020E-006  0.000000000000000E+000  8.600511835917855E-002
  1.584029005979314E-002 -1.032684530328597E-004  0.000000000000000E+000
  0.107933567456154       0.997397423205382     
 -0.868286000000000       0.505026900000000        1.00000000000000     
  -37.2250752024374       0.999168368833423       6.455211440880647E-002
  5.227867799889270E-006  0.000000000000000E+000  6.455734227660635E-002
  1.188155274057629E-002 -9.628662896477442E-005  0.000000000000000E+000
  9.344779030844221E-002  0.997394244780205     
 -0.778320000000000       0.505034300000000        1.00000000000000     
  -37.3062267510650       0.999143835567659       5.808041010845044E-002
  4.764951167598406E-006  0.000000000000000E+000  5.808517505961804E-002
  1.068331961126676E-002 -9.990560605633969E-005  0.000000000000000E+000
  8.858269560070606E-002  0.997388564171898     
 -0.697662900000000       0.505040900000000        1.00000000000000     
  -37.4609002540492       0.999124499959188       5.646438965550988E-002
  4.535555383678968E-006  0.000000000000000E+000  5.646892521089356E-002
  1.037990824329966E-002 -1.044627143053243E-004  0.000000000000000E+000
  8.729051200127552E-002  0.997377737026873     
 -0.625349900000000       0.505046600000000        1.00000000000000     
  -37.6595446949359       0.999106863020734       5.676146170871976E-002
  4.600917972466967E-006  0.000000000000000E+000  5.676606262669223E-002
  1.042896991466569E-002 -1.126001961286873E-004  0.000000000000000E+000
  8.747378638561090E-002  0.997363831916248     
 -0.560516300000000       0.505052000000000        1.00000000000000     
  -37.9038578582913       0.999088811467835       5.851418255708064E-002
  4.802374882459396E-006  0.000000000000000E+000  5.851898493196309E-002
  1.074589274308767E-002 -1.228387358401203E-004  0.000000000000000E+000
  8.877219200502023E-002  0.997346729995105     
 -0.502386700000000       0.505056700000000        1.00000000000000     
  -38.2100547350310       0.999069050181484       6.205025138197671E-002
  4.829977868071179E-006  0.000000000000000E+000  6.205508135984478E-002
  1.139044981711354E-002 -1.359522976097968E-004  0.000000000000000E+000
  9.137660660206656E-002  0.997325296214098     
 -0.450265600000000       0.505060600000000        1.00000000000000     
  -38.5720793410383       0.999047443902643       6.746890678190576E-002
  5.483627660067575E-006  0.000000000000000E+000  6.747439040956582E-002
  1.238047424139499E-002 -1.503140313856175E-004  0.000000000000000E+000
  9.524694854145109E-002  0.997299954492109     
 -0.403529700000000       0.505064700000000        1.00000000000000     
  -38.9880656856058       0.999024585595066       7.466665128601772E-002
  6.214814426882654E-006  0.000000000000000E+000  7.467286610044460E-002
  1.369665733636444E-002 -1.669582292248579E-004  0.000000000000000E+000
  0.100164915799866       0.997270835448485     
 -0.361620300000000       0.505068000000000        1.00000000000000     
  -39.4614119924154       0.999001348278358       8.338890452246139E-002
  6.611140552725273E-006  0.000000000000000E+000  8.339551566301412E-002
  1.529207398444776E-002 -1.841311255459003E-004  0.000000000000000E+000
  0.105821543267220       0.997237701207573     
 -0.324035900000000       0.505071000000000        1.00000000000000     
  -39.9851600703369       0.998978680853374       9.333382066446530E-002
  7.462885015358013E-006  0.000000000000000E+000  9.334128354948065E-002
  1.711123562768207E-002 -2.003800143467312E-004  0.000000000000000E+000
  0.111923112681949       0.997201038842742     
 -0.290327100000000       0.505073700000000        1.00000000000000     
  -40.5628324046374       0.998957004663265       0.104291920936068     
  8.143362633991615E-006  0.000000000000000E+000  0.104300064298702     
