variables = "X","Y","Z","HL","rh","u","v","w","p","T", "vor_x","vor_y","vor_z","Vor","Q_cri","Mach"
 zone i=          41  j=          61
-0.120543D+01  0.505000D+00  0.100000D+01 1 0.100099D+01  0.277556D-16  0.000000D+00  0.000000D+00  0.100150D+01  0.100051D+01  0.000000D+00  0.000000D+00 -0.226681D+04  0.226681D+04 -0.719179D-01  0.277684D-18
-0.108057D+01  0.505010D+00  0.100000D+01 1 0.998049D+00  0.000000D+00  0.000000D+00  0.000000D+00  0.997386D+00  0.999335D+00  0.000000D+00  0.000000D+00 -0.213263D+04  0.213263D+04 -0.438871D+00  0.000000D+00
-0.968637D+00  0.505019D+00  0.100000D+01 1 0.998177D+00  0.000000D+00  0.000000D+00  0.000000D+00  0.997397D+00  0.999219D+00  0.000000D+00  0.000000D+00 -0.953034D+03  0.953034D+03 -0.237037D+00  0.000000D+00
-0.868286D+00  0.505027D+00  0.100000D+01 1 0.998224D+00  0.000000D+00  0.000000D+00  0.000000D+00  0.997394D+00  0.999168D+00  0.000000D+00  0.000000D+00 -0.715395D+03  0.715395D+03 -0.167947D+00  0.000000D+00
-0.778320D+00  0.505034D+00  0.100000D+01 1 0.998243D+00  0.000000D+00  0.000000D+00  0.000000D+00  0.997389D+00  0.999144D+00  0.000000D+00  0.000000D+00 -0.643684D+03  0.643684D+03 -0.158938D+00  0.000000D+00
-0.697663D+00  0.505041D+00  0.100000D+01 1 0.998252D+00  0.000000D+00  0.000000D+00  0.000000D+00  0.997378D+00  0.999124D+00  0.000000D+00  0.000000D+00 -0.625782D+03  0.625782D+03 -0.158285D+00  0.000000D+00
-0.625350D+00  0.505047D+00  0.100000D+01 1 0.998255D+00  0.000000D+00  0.000000D+00  0.000000D+00  0.997364D+00  0.999107D+00  0.000000D+00  0.000000D+00 -0.629083D+03  0.629083D+03 -0.173172D+00  0.000000D+00
-0.560516D+00  0.505052D+00  0.100000D+01 1 0.998256D+00  0.000000D+00  0.000000D+00  0.000000D+00  0.997347D+00  0.999089D+00  0.000000D+00  0.000000D+00 -0.648516D+03  0.648516D+03 -0.197287D+00  0.000000D+00
-0.502387D+00  0.505057D+00  0.100000D+01 1 0.998255D+00  0.000000D+00  0.000000D+00  0.000000D+00  0.997325D+00  0.999069D+00  0.000000D+00  0.000000D+00 -0.687716D+03  0.687716D+03 -0.219702D+00  0.000000D+00
-0.450266D+00  0.505061D+00  0.100000D+01 1 0.998251D+00  0.000000D+00  0.000000D+00  0.000000D+00  0.997300D+00  0.999047D+00  0.000000D+00  0.000000D+00 -0.747784D+03  0.747784D+03 -0.275903D+00  0.000000D+00
-0.403530D+00  0.505065D+00  0.100000D+01 1 0.998245D+00  0.000000D+00  0.000000D+00  0.000000D+00  0.997271D+00  0.999025D+00  0.000000D+00  0.000000D+00 -0.827574D+03  0.827574D+03 -0.347436D+00  0.000000D+00
-0.361620D+00  0.505068D+00  0.100000D+01 1 0.998235D+00  0.000000D+00  0.000000D+00  0.000000D+00  0.997238D+00  0.999001D+00  0.000000D+00  0.000000D+00 -0.924263D+03  0.924263D+03 -0.407748D+00  0.000000D+00
