variables = "Iteration","CPU seconds","Wall clock","L_2 norm of density","L_2 norm of k","L_2 norm of `e"
    132       1.0       2.3   0.521038D-02   0.952239D+00   0.292195D-03
    133       1.0       2.3   0.520330D-02   0.989643D+00   0.297708D-03
    134       1.0       2.3   0.520499D-02   0.103165D+01   0.303405D-03
    135       1.0       2.4   0.521634D-02   0.107643D+01   0.309293D-03
    136       1.0       2.4   0.522994D-02   0.112289D+01   0.315374D-03
    137       1.0       2.4   0.524649D-02   0.116936D+01   0.321618D-03
    138       1.0       2.4   0.526537D-02   0.121189D+01   0.327989D-03
    139       1.0       2.4   0.528204D-02   0.125087D+01   0.334554D-03
    140       1.0       2.4   0.527438D-02   0.129767D+01   0.341332D-03
    141       1.0       2.5   0.529128D-02   0.135281D+01   0.348238D-03
    142       1.0       2.5   0.530801D-02   0.141188D+01   0.355158D-03
    143       1.0       2.5   0.532820D-02   0.147510D+01   0.361921D-03
    144       1.0       2.5   0.535153D-02   0.153753D+01   0.368700D-03
    145       1.0       2.5   0.537402D-02   0.159738D+01   0.376362D-03
    146       1.0       2.6   0.538763D-02   0.165004D+01   0.383653D-03
    147       1.0       2.6   0.539549D-02   0.170739D+01   0.390770D-03
    148       1.0       2.6   0.541587D-02   0.177697D+01   0.397792D-03
    149       1.0       2.6   0.543661D-02   0.185533D+01   0.404660D-03
    150       1.0       2.6   0.545756D-02   0.193657D+01   0.411309D-03
    151       1.0       2.6   0.547878D-02   0.202208D+01   0.417691D-03
    152       1.0       2.7   0.549877D-02   0.210539D+01   0.423826D-03
    153       1.0       2.7   0.550490D-02   0.218676D+01   0.429666D-03
    154       1.0       2.7   0.551272D-02   0.226168D+01   0.435072D-03
    155       1.0       2.7   0.552835D-02   0.234263D+01   0.440139D-03
    156       1.0       2.7   0.554320D-02   0.243604D+01   0.444952D-03
    157       1.0       2.7   0.555643D-02   0.254208D+01   0.449588D-03
    158       1.0       2.8   0.556768D-02   0.265302D+01   0.454068D-03
    159       1.0       2.8   0.557981D-02   0.276598D+01   0.458164D-03
    160       1.0       2.8   0.557925D-02   0.287907D+01   0.462611D-03
    161       1.0       2.8   0.558072D-02   0.299123D+01   0.467351D-03
    162       1.0       2.8   0.559145D-02   0.310012D+01   0.471297D-03
    163       1.0       2.9   0.560162D-02   0.320973D+01   0.474927D-03
    164       1.0       2.9   0.561084D-02   0.333304D+01   0.478159D-03
    165       1.0       2.9   0.562068D-02   0.346811D+01   0.481035D-03
    166       1.0       2.9   0.562965D-02   0.361344D+01   0.483557D-03
    167       1.0       2.9   0.563285D-02   0.376441D+01   0.485776D-03
    168       1.0       2.9   0.562648D-02   0.392131D+01   0.487727D-03
    169       1.0       3.0   0.563616D-02   0.408156D+01   0.489354D-03
    170       1.0       3.0   0.564577D-02   0.423872D+01   0.490332D-03
    171       1.0       3.0   0.565727D-02   0.439397D+01   0.491845D-03
    172       1.0       3.0   0.566904D-02   0.454594D+01   0.493268D-03
    173       1.0       3.0   0.568046D-02   0.471494D+01   0.494187D-03
    174       1.0       3.0   0.569311D-02   0.490079D+01   0.494758D-03
    175       1.0       3.1   0.568931D-02   0.510078D+01   0.495041D-03
    176       1.0       3.1   0.569805D-02   0.530973D+01   0.494531D-03
    177       1.0       3.1   0.571199D-02   0.552644D+01   0.493572D-03
    178       1.0       3.1   0.572575D-02   0.574799D+01   0.492693D-03
    179       1.0       3.1   0.573799D-02   0.597218D+01   0.491103D-03
    180       1.0       3.2   0.575098D-02   0.619291D+01   0.490035D-03
    181       1.0       3.2   0.576333D-02   0.641413D+01   0.488057D-03
    182       1.0       3.2   0.577369D-02   0.664033D+01   0.486019D-03
    183       1.0       3.2   0.577304D-02   0.688705D+01   0.483747D-03
    184       1.0       3.2   0.578298D-02   0.715154D+01   0.481360D-03
    185       1.0       3.2   0.579529D-02   0.743071D+01   0.478867D-03
    186       1.0       3.3   0.581036D-02   0.771963D+01   0.476221D-03
    187       1.0       3.3   0.582475D-02   0.802369D+01   0.473525D-03
    188       1.0       3.3   0.583838D-02   0.834276D+01   0.471001D-03
    189       1.0       3.3   0.585752D-02   0.866672D+01   0.467084D-03
    190       1.0       3.4   0.587231D-02   0.898966D+01   0.463238D-03
    191       1.0       3.4   0.589067D-02   0.930676D+01   0.459959D-03
    192       1.0       3.4   0.590503D-02   0.963034D+01   0.456857D-03
    193       1.0       3.4   0.591473D-02   0.996511D+01   0.453686D-03
    194       1.0       3.4   0.593631D-02   0.103232D+02   0.450044D-03
