variables = "Time", "roll","yaw", "pitch", "Cm_l","Cm_r","Cm_q"
      1   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00  -0.223212D+01
      2   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00  -0.342729D+01
      3   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00  -0.406235D+01
      4   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00  -0.439510D+01
      5   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00  -0.456536D+01
      6   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00  -0.464978D+01
      7   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00  -0.468856D+01
      8   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00  -0.470377D+01
      9   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00  -0.470811D+01
     10   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00  -0.470857D+01
     11   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00  -0.470875D+01
     12   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00  -0.470855D+01
     13   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00  -0.470709D+01
     14   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00  -0.470390D+01
     15   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00  -0.469925D+01
     16   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00  -0.469372D+01
     17   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00  -0.468795D+01
     18   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00  -0.468231D+01
     19   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00  -0.467682D+01
     20   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00  -0.467135D+01
     21   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00  -0.466573D+01
     22   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00  -0.465984D+01
     23   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00  -0.465360D+01
     24   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00  -0.464702D+01
     25   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00  -0.464013D+01
     26   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00  -0.463298D+01
     27   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00  -0.462558D+01
     28   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00  -0.461794D+01
     29   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00  -0.461003D+01
     30   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00  -0.460182D+01
     31   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00  -0.459328D+01
     32   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00  -0.458438D+01
     33   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00  -0.457513D+01
     34   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00  -0.456551D+01
     35   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00  -0.455552D+01
     36   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00  -0.454517D+01
     37   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00  -0.453444D+01
     38   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00  -0.452331D+01
     39   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00  -0.451178D+01
     40   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00  -0.449982D+01
     41   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00  -0.448743D+01
     42   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00  -0.447459D+01
     43   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00  -0.446129D+01
     44   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00  -0.444752D+01
     45   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00  -0.443328D+01
     46   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00  -0.441853D+01
     47   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00  -0.440329D+01
     48   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00  -0.438753D+01
     49   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00  -0.437124D+01
     50   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00  -0.435440D+01
     51   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00  -0.433702D+01
     52   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00  -0.431906D+01
     53   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00  -0.430052D+01
     54   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00  -0.428139D+01
     55   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00  -0.426166D+01
     56   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00  -0.424131D+01
     57   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00  -0.422034D+01
     58   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00  -0.419873D+01
     59   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00  -0.417647D+01
     60   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00  -0.415355D+01
     61   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00  -0.412996D+01
     62   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00  -0.410569D+01
     63   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00  -0.408073D+01
     64   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00  -0.405508D+01
     65   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00  -0.402871D+01
     66   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00  -0.400163D+01
     67   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00  -0.397383D+01
     68   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00  -0.394530D+01
     69   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00  -0.391604D+01
     70   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00  -0.388604D+01
     71   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00  -0.385530D+01
     72   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00  -0.382380D+01
     73   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00  -0.379155D+01
     74   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00  -0.375854D+01
     75   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00  -0.372478D+01
     76   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00  -0.369026D+01
     77   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00  -0.365499D+01
     78   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00  -0.361895D+01
     79   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00  -0.358216D+01
     80   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00   0.000000D+00  -0.354461D+01
