variables = "Iteration", "CPU seconds","Wall clock","L_2 norm of density","C_L","C_DT","C_DP","C_DF","C_M","L_2 norm of k", "L_2 norm of `e"
      1      0.0      0.0   0.100000D+01     12.372002      5.787248      5.685423      0.101825     -5.454052   0.100000D+01   0.100000D+01
      2      0.0      0.1   0.769019D+00     19.404950      9.016782      8.915027      0.101755     -8.515936   0.979345D+00   0.481752D+00
      3      0.0      0.1   0.668137D+00     23.128077     10.760171     10.658479      0.101692    -10.150114   0.939721D+00   0.288889D+00
      4      0.0      0.2   0.604908D+00     24.977404     11.664958     11.563343      0.101615    -10.972271   0.903438D+00   0.199983D+00
      5      0.0      0.3   0.567162D+00     25.733631     12.085160     11.983631      0.101529    -11.336025   0.870896D+00   0.152308D+00
      6      0.0      0.3   0.540671D+00     25.920100     12.237571     12.136130      0.101441    -11.464210   0.841289D+00   0.127392D+00
      7      0.0      0.4   0.517893D+00     25.851779     12.248869     12.147517      0.101353    -11.476784   0.813775D+00   0.116750D+00
      8      0.0      0.5   0.497308D+00     25.722527     12.200069     12.098804      0.101265    -11.448323   0.788090D+00   0.112123D+00
      9      0.0      0.5   0.478190D+00     25.650425     12.142843     12.041667      0.101176    -11.426769   0.763981D+00   0.109962D+00
     10      0.0      0.6   0.460873D+00     25.640952     12.098199     11.997112      0.101087    -11.422876   0.741356D+00   0.109600D+00
     11      0.0      0.7   0.444657D+00     25.661160     12.070405     11.969407      0.100998    -11.429849   0.720070D+00   0.109813D+00
     12      0.0      0.7   0.430217D+00     25.685258     12.051547     11.950639      0.100907    -11.438338   0.700032D+00   0.110182D+00
     13      0.0      0.8   0.416716D+00     25.697622     12.033361     11.932545      0.100816    -11.442025   0.681068D+00   0.110413D+00
     14      0.0      0.9   0.404027D+00     25.695362     12.011939     11.911214      0.100725    -11.439385   0.663115D+00   0.110340D+00
     15      0.0      0.9   0.392057D+00     25.683606     11.986734     11.886101      0.100634    -11.431854   0.646086D+00   0.109945D+00
     16      0.0      1.0   0.380552D+00     25.667883     11.957753     11.857210      0.100542    -11.421875   0.629943D+00   0.109352D+00
     17      0.0      1.1   0.369835D+00     25.653046     11.926586     11.826136      0.100450    -11.411939   0.614602D+00   0.108591D+00
     18      0.0      1.1   0.359701D+00     25.640822     11.894758     11.794400      0.100359    -11.402937   0.600013D+00   0.107810D+00
     19      0.0      1.2   0.350083D+00     25.630599     11.863066     11.762800      0.100267    -11.394664   0.586111D+00   0.107067D+00
     20      0.0      1.3   0.340889D+00     25.620680     11.831579     11.731405      0.100174    -11.386484   0.572860D+00   0.106385D+00
     21      0.0      1.3   0.332090D+00     25.610211     11.800119     11.700036      0.100082    -11.378050   0.560210D+00   0.105729D+00
     22      0.0      1.4   0.323679D+00     25.598749     11.768404     11.668414      0.099990    -11.369131   0.548116D+00   0.105072D+00
     23      0.0      1.5   0.315663D+00     25.586236     11.736206     11.636309      0.099897    -11.359649   0.536542D+00   0.104388D+00
     24      0.0      1.5   0.307955D+00     25.572957     11.703416     11.603612      0.099804    -11.349661   0.525475D+00   0.103674D+00
     25      0.0      1.6   0.300583D+00     25.559223     11.670012     11.570301      0.099711    -11.339256   0.514860D+00   0.102933D+00
     26      0.0      1.7   0.293479D+00     25.545230     11.636031     11.536413      0.099618    -11.328515   0.504682D+00   0.102179D+00
     27      0.0      1.7   0.286667D+00     25.531035     11.601535     11.502010      0.099525    -11.317455   0.494924D+00   0.101413D+00
     28      0.0      1.8   0.280131D+00     25.516583     11.566571     11.467140      0.099431    -11.306052   0.485533D+00   0.100635D+00
     29      0.0      1.9   0.273847D+00     25.501781     11.531156     11.431818      0.099338    -11.294271   0.476507D+00   0.998502D-01
     30      0.0      1.9   0.267817D+00     25.486530     11.495271     11.396028      0.099244    -11.282072   0.467827D+00   0.990577D-01
     31      0.0      2.0   0.262002D+00     25.470763     11.458894     11.359745      0.099150    -11.269422   0.459452D+00   0.982564D-01
     32      0.0      2.1   0.256425D+00     25.454455     11.422002     11.322947      0.099055    -11.256302   0.451386D+00   0.974445D-01
     33      0.0      2.1   0.251050D+00     25.437610     11.384582     11.285621      0.098961    -11.242704   0.443616D+00   0.966214D-01
