variables = "X","Y","Z","HL","rh","u","v","w","p","T","vor_x","vor_y","vor_z","Vor","Q_x","Q_y","Q_z","Q_cri"
 zone i=         101  j=          81
 0.300000D+02  0.000000D+00  0.000000D+00 1 0.999999D+00  0.999355D+00  0.401711D-01  0.000000D+00  0.999999D+00  0.100000D+01  0.000000D+00  0.000000D+00 -0.129985D-02  0.129985D-02  0.000000D+00  0.000000D+00 -0.258717D-06 -0.258717D-06
 0.278343D+02  0.000000D+00  0.000000D+00 1 0.100000D+01  0.999346D+00  0.411472D-01  0.000000D+00  0.999999D+00  0.100000D+01  0.000000D+00  0.000000D+00 -0.196409D-02  0.196409D-02  0.000000D+00  0.000000D+00  0.481224D-06  0.481224D-06
 0.258303D+02  0.000000D+00  0.000000D+00 1 0.100000D+01  0.999360D+00  0.413384D-01  0.000000D+00  0.999999D+00  0.100000D+01  0.000000D+00  0.000000D+00 -0.867319D-03  0.867319D-03  0.000000D+00  0.000000D+00 -0.685431D-06 -0.685431D-06
 0.239758D+02  0.000000D+00  0.000000D+00 1 0.100000D+01  0.999383D+00  0.394633D-01  0.000000D+00  0.100000D+01  0.100000D+01  0.000000D+00  0.000000D+00 -0.114472D-02  0.114472D-02  0.000000D+00  0.000000D+00 -0.144824D-05 -0.144824D-05
 0.222598D+02  0.000000D+00  0.000000D+00 1 0.100000D+01  0.999397D+00  0.374631D-01  0.000000D+00  0.100000D+01  0.100000D+01  0.000000D+00  0.000000D+00 -0.106305D-02  0.106305D-02  0.000000D+00  0.000000D+00 -0.119531D-05 -0.119531D-05
 0.206719D+02  0.000000D+00  0.000000D+00 1 0.100000D+01  0.999402D+00  0.357933D-01  0.000000D+00  0.100000D+01  0.100000D+01  0.000000D+00  0.000000D+00 -0.676807D-03  0.676807D-03  0.000000D+00  0.000000D+00 -0.832396D-06 -0.832396D-06
 0.192025D+02  0.000000D+00  0.000000D+00 1 0.100000D+01  0.999401D+00  0.343929D-01  0.000000D+00  0.100000D+01  0.100000D+01  0.000000D+00  0.000000D+00 -0.819903D-03  0.819903D-03  0.000000D+00  0.000000D+00 -0.783254D-06 -0.783254D-06
 0.178428D+02  0.000000D+00  0.000000D+00 1 0.100000D+01  0.999391D+00  0.331865D-01  0.000000D+00  0.100000D+01  0.100000D+01  0.000000D+00  0.000000D+00 -0.195306D-02  0.195306D-02  0.000000D+00  0.000000D+00 -0.122031D-05 -0.122031D-05
 0.165846D+02  0.000000D+00  0.000000D+00 1 0.100000D+01  0.999380D+00  0.320450D-01  0.000000D+00  0.100000D+01  0.100000D+01  0.000000D+00  0.000000D+00 -0.339640D-02  0.339640D-02  0.000000D+00  0.000000D+00 -0.206985D-05 -0.206985D-05
 0.154203D+02  0.000000D+00  0.000000D+00 1 0.100000D+01  0.999377D+00  0.308155D-01  0.000000D+00  0.100000D+01  0.100000D+01  0.000000D+00  0.000000D+00 -0.390847D-02  0.390847D-02  0.000000D+00  0.000000D+00 -0.296606D-05 -0.296606D-05
