variables = "Time", "roll","yaw", "pitch", "Cm_l","Cm_r","Cm_q"
      1   0.000000D+00   0.000000D+00   0.100000D+02   0.000000D+00   0.000000D+00  -0.493103D+01
      2   0.000000D+00   0.000000D+00   0.100000D+02   0.000000D+00   0.000000D+00  -0.767180D+01
      3   0.000000D+00   0.000000D+00   0.100000D+02   0.000000D+00   0.000000D+00  -0.914130D+01
      4   0.000000D+00   0.000000D+00   0.100000D+02   0.000000D+00   0.000000D+00  -0.987883D+01
      5   0.000000D+00   0.000000D+00   0.100000D+02   0.000000D+00   0.000000D+00  -0.102133D+02
      6   0.000000D+00   0.000000D+00   0.100000D+02   0.000000D+00   0.000000D+00  -0.103397D+02
      7   0.000000D+00   0.000000D+00   0.100000D+02   0.000000D+00   0.000000D+00  -0.103628D+02
      8   0.000000D+00   0.000000D+00   0.100000D+02   0.000000D+00   0.000000D+00  -0.103466D+02
      9   0.000000D+00   0.000000D+00   0.100000D+02   0.000000D+00   0.000000D+00  -0.103323D+02
     10   0.000000D+00   0.000000D+00   0.100000D+02   0.000000D+00   0.000000D+00  -0.103309D+02
     11   0.000000D+00   0.000000D+00   0.100000D+02   0.000000D+00   0.000000D+00  -0.103374D+02
     12   0.000000D+00   0.000000D+00   0.100000D+02   0.000000D+00   0.000000D+00  -0.103443D+02
     13   0.000000D+00   0.000000D+00   0.100000D+02   0.000000D+00   0.000000D+00  -0.103466D+02
     14   0.000000D+00   0.000000D+00   0.100000D+02   0.000000D+00   0.000000D+00  -0.103434D+02
     15   0.000000D+00   0.000000D+00   0.100000D+02   0.000000D+00   0.000000D+00  -0.103359D+02
     16   0.000000D+00   0.000000D+00   0.100000D+02   0.000000D+00   0.000000D+00  -0.103267D+02
     17   0.000000D+00   0.000000D+00   0.100000D+02   0.000000D+00   0.000000D+00  -0.103177D+02
     18   0.000000D+00   0.000000D+00   0.100000D+02   0.000000D+00   0.000000D+00  -0.103094D+02
     19   0.000000D+00   0.000000D+00   0.100000D+02   0.000000D+00   0.000000D+00  -0.103017D+02
     20   0.000000D+00   0.000000D+00   0.100000D+02   0.000000D+00   0.000000D+00  -0.102939D+02
     21   0.000000D+00   0.000000D+00   0.100000D+02   0.000000D+00   0.000000D+00  -0.102859D+02
     22   0.000000D+00   0.000000D+00   0.100000D+02   0.000000D+00   0.000000D+00  -0.102774D+02
     23   0.000000D+00   0.000000D+00   0.100000D+02   0.000000D+00   0.000000D+00  -0.102683D+02
     24   0.000000D+00   0.000000D+00   0.100000D+02   0.000000D+00   0.000000D+00  -0.102589D+02
     25   0.000000D+00   0.000000D+00   0.100000D+02   0.000000D+00   0.000000D+00  -0.102490D+02
     26   0.000000D+00   0.000000D+00   0.100000D+02   0.000000D+00   0.000000D+00  -0.102389D+02
     27   0.000000D+00   0.000000D+00   0.100000D+02   0.000000D+00   0.000000D+00  -0.102284D+02
     28   0.000000D+00   0.000000D+00   0.100000D+02   0.000000D+00   0.000000D+00  -0.102176D+02
     29   0.000000D+00   0.000000D+00   0.100000D+02   0.000000D+00   0.000000D+00  -0.102065D+02
     30   0.000000D+00   0.000000D+00   0.100000D+02   0.000000D+00   0.000000D+00  -0.101949D+02
     31   0.000000D+00   0.000000D+00   0.100000D+02   0.000000D+00   0.000000D+00  -0.101829D+02
     32   0.000000D+00   0.000000D+00   0.100000D+02   0.000000D+00   0.000000D+00  -0.101704D+02
     33   0.000000D+00   0.000000D+00   0.100000D+02   0.000000D+00   0.000000D+00  -0.101575D+02
     34   0.000000D+00   0.000000D+00   0.100000D+02   0.000000D+00   0.000000D+00  -0.101441D+02
     35   0.000000D+00   0.000000D+00   0.100000D+02   0.000000D+00   0.000000D+00  -0.101303D+02
     36   0.000000D+00   0.000000D+00   0.100000D+02   0.000000D+00   0.000000D+00  -0.101159D+02
     37   0.000000D+00   0.000000D+00   0.100000D+02   0.000000D+00   0.000000D+00  -0.101010D+02
     38   0.000000D+00   0.000000D+00   0.100000D+02   0.000000D+00   0.000000D+00  -0.100856D+02
     39   0.000000D+00   0.000000D+00   0.100000D+02   0.000000D+00   0.000000D+00  -0.100696D+02
     40   0.000000D+00   0.000000D+00   0.100000D+02   0.000000D+00   0.000000D+00  -0.100531D+02
     41   0.000000D+00   0.000000D+00   0.100000D+02   0.000000D+00   0.000000D+00  -0.100360D+02
     42   0.000000D+00   0.000000D+00   0.100000D+02   0.000000D+00   0.000000D+00  -0.100182D+02
     43   0.000000D+00   0.000000D+00   0.100000D+02   0.000000D+00   0.000000D+00  -0.999990D+01
     44   0.000000D+00   0.000000D+00   0.100000D+02   0.000000D+00   0.000000D+00  -0.998093D+01
     45   0.000000D+00   0.000000D+00   0.100000D+02   0.000000D+00   0.000000D+00  -0.996130D+01
     46   0.000000D+00   0.000000D+00   0.100000D+02   0.000000D+00   0.000000D+00  -0.994100D+01
     47   0.000000D+00   0.000000D+00   0.100000D+02   0.000000D+00   0.000000D+00  -0.992002D+01
     48   0.000000D+00   0.000000D+00   0.100000D+02   0.000000D+00   0.000000D+00  -0.989833D+01
     49   0.000000D+00   0.000000D+00   0.100000D+02   0.000000D+00   0.000000D+00  -0.987592D+01
     50   0.000000D+00   0.000000D+00   0.100000D+02   0.000000D+00   0.000000D+00  -0.985276D+01
     51   0.000000D+00   0.000000D+00   0.100000D+02   0.000000D+00   0.000000D+00  -0.982884D+01
     52   0.000000D+00   0.000000D+00   0.100000D+02   0.000000D+00   0.000000D+00  -0.980414D+01
     53   0.000000D+00   0.000000D+00   0.100000D+02   0.000000D+00   0.000000D+00  -0.977863D+01
     54   0.000000D+00   0.000000D+00   0.100000D+02   0.000000D+00   0.000000D+00  -0.975230D+01
     55   0.000000D+00   0.000000D+00   0.100000D+02   0.000000D+00   0.000000D+00  -0.972511D+01
     56   0.000000D+00   0.000000D+00   0.100000D+02   0.000000D+00   0.000000D+00  -0.969707D+01
     57   0.000000D+00   0.000000D+00   0.100000D+02   0.000000D+00   0.000000D+00  -0.966814D+01
     58   0.000000D+00   0.000000D+00   0.100000D+02   0.000000D+00   0.000000D+00  -0.963831D+01
     59   0.000000D+00   0.000000D+00   0.100000D+02   0.000000D+00   0.000000D+00  -0.960757D+01
     60   0.000000D+00   0.000000D+00   0.100000D+02   0.000000D+00   0.000000D+00  -0.957590D+01
     61   0.000000D+00   0.000000D+00   0.100000D+02   0.000000D+00   0.000000D+00  -0.954328D+01
     62   0.000000D+00   0.000000D+00   0.100000D+02   0.000000D+00   0.000000D+00  -0.950969D+01
     63   0.000000D+00   0.000000D+00   0.100000D+02   0.000000D+00   0.000000D+00  -0.947513D+01
     64   0.000000D+00   0.000000D+00   0.100000D+02   0.000000D+00   0.000000D+00  -0.943957D+01
     65   0.000000D+00   0.000000D+00   0.100000D+02   0.000000D+00   0.000000D+00  -0.940300D+01
     66   0.000000D+00   0.000000D+00   0.100000D+02   0.000000D+00   0.000000D+00  -0.936541D+01
     67   0.000000D+00   0.000000D+00   0.100000D+02   0.000000D+00   0.000000D+00  -0.932679D+01
     68   0.000000D+00   0.000000D+00   0.100000D+02   0.000000D+00   0.000000D+00  -0.928712D+01
     69   0.000000D+00   0.000000D+00   0.100000D+02   0.000000D+00   0.000000D+00  -0.924639D+01
     70   0.000000D+00   0.000000D+00   0.100000D+02   0.000000D+00   0.000000D+00  -0.920458D+01
     71   0.000000D+00   0.000000D+00   0.100000D+02   0.000000D+00   0.000000D+00  -0.916170D+01
     72   0.000000D+00   0.000000D+00   0.100000D+02   0.000000D+00   0.000000D+00  -0.911773D+01
     73   0.000000D+00   0.000000D+00   0.100000D+02   0.000000D+00   0.000000D+00  -0.907266D+01
     74   0.000000D+00   0.000000D+00   0.100000D+02   0.000000D+00   0.000000D+00  -0.902648D+01
     75   0.000000D+00   0.000000D+00   0.100000D+02   0.000000D+00   0.000000D+00  -0.897919D+01
     76   0.000000D+00   0.000000D+00   0.100000D+02   0.000000D+00   0.000000D+00  -0.893077D+01
     77   0.000000D+00   0.000000D+00   0.100000D+02   0.000000D+00   0.000000D+00  -0.888124D+01
     78   0.000000D+00   0.000000D+00   0.100000D+02   0.000000D+00   0.000000D+00  -0.883057D+01
     79   0.000000D+00   0.000000D+00   0.100000D+02   0.000000D+00   0.000000D+00  -0.877878D+01
     80   0.000000D+00   0.000000D+00   0.100000D+02   0.000000D+00   0.000000D+00  -0.872585D+01
     81   0.000000D+00   0.000000D+00   0.100000D+02   0.000000D+00   0.000000D+00  -0.867179D+01
     82   0.000000D+00   0.000000D+00   0.100000D+02   0.000000D+00   0.000000D+00  -0.861660D+01
     83   0.000000D+00   0.000000D+00   0.100000D+02   0.000000D+00   0.000000D+00  -0.856028D+01
     84   0.000000D+00   0.000000D+00   0.100000D+02   0.000000D+00   0.000000D+00  -0.850282D+01
     85   0.000000D+00   0.000000D+00   0.100000D+02   0.000000D+00   0.000000D+00  -0.844424D+01
     86   0.000000D+00   0.000000D+00   0.100000D+02   0.000000D+00   0.000000D+00  -0.838454D+01
     87   0.000000D+00   0.000000D+00   0.100000D+02   0.000000D+00   0.000000D+00  -0.832374D+01
     88   0.000000D+00   0.000000D+00   0.100000D+02   0.000000D+00   0.000000D+00  -0.826182D+01
     89   0.000000D+00   0.000000D+00   0.100000D+02   0.000000D+00   0.000000D+00  -0.819881D+01
