variables = "X","Y","Z","HL","rh","u","v","w","p","T","vor_x","vor_y","vor_z","Vor","Q_x","Q_y","Q_z","Q_cri"
 zone i=         101  j=          81
 0.300000D+02  0.000000D+00  0.000000D+00 1 0.100001D+01  0.971686D+00  0.248473D+00  0.000000D+00  0.100002D+01  0.100001D+01  0.000000D+00  0.000000D+00  0.232650D-01  0.232650D-01  0.000000D+00  0.000000D+00 -0.406715D-06 -0.406715D-06
 0.278343D+02  0.000000D+00  0.000000D+00 1 0.100000D+01  0.973951D+00  0.248299D+00  0.000000D+00  0.100000D+01  0.100000D+01  0.000000D+00  0.000000D+00  0.507170D-01  0.507170D-01  0.000000D+00  0.000000D+00  0.423704D-05  0.423704D-05
 0.258303D+02  0.000000D+00  0.000000D+00 1 0.100000D+01  0.978448D+00  0.246544D+00  0.000000D+00  0.100000D+01  0.100000D+01  0.000000D+00  0.000000D+00  0.115213D+00  0.115213D+00  0.000000D+00  0.000000D+00  0.931708D-04  0.931708D-04
 0.239758D+02  0.000000D+00  0.000000D+00 1 0.100000D+01  0.983899D+00  0.243635D+00  0.000000D+00  0.100000D+01  0.100000D+01  0.000000D+00  0.000000D+00  0.177478D+00  0.177478D+00  0.000000D+00  0.000000D+00  0.131192D-03  0.131192D-03
 0.222598D+02  0.000000D+00  0.000000D+00 1 0.100000D+01  0.988897D+00  0.241192D+00  0.000000D+00  0.100001D+01  0.100000D+01  0.000000D+00  0.000000D+00  0.193383D+00  0.193383D+00  0.000000D+00  0.000000D+00  0.129719D-03  0.129719D-03
 0.206719D+02  0.000000D+00  0.000000D+00 1 0.100000D+01  0.993063D+00  0.239084D+00  0.000000D+00  0.100001D+01  0.100000D+01  0.000000D+00  0.000000D+00  0.173789D+00  0.173789D+00  0.000000D+00  0.000000D+00  0.112211D-03  0.112211D-03
 0.192025D+02  0.000000D+00  0.000000D+00 1 0.100000D+01  0.996699D+00  0.237173D+00  0.000000D+00  0.100001D+01  0.100000D+01  0.000000D+00  0.000000D+00  0.137124D+00  0.137124D+00  0.000000D+00  0.000000D+00  0.882968D-04  0.882968D-04
 0.178428D+02  0.000000D+00  0.000000D+00 1 0.100000D+01  0.100001D+01  0.235359D+00  0.000000D+00  0.100001D+01  0.100000D+01  0.000000D+00  0.000000D+00  0.819178D-01  0.819178D-01  0.000000D+00  0.000000D+00  0.552186D-04  0.552186D-04
 0.165846D+02  0.000000D+00  0.000000D+00 1 0.100000D+01  0.100313D+01  0.233551D+00  0.000000D+00  0.100001D+01  0.100000D+01  0.000000D+00  0.000000D+00  0.208946D-01  0.208946D-01  0.000000D+00  0.000000D+00  0.146228D-04  0.146228D-04
 0.154203D+02  0.000000D+00  0.000000D+00 1 0.100000D+01  0.100610D+01  0.231707D+00  0.000000D+00  0.100001D+01  0.100000D+01  0.000000D+00  0.000000D+00 -0.773796D-01  0.773796D-01  0.000000D+00  0.000000D+00 -0.657771D-04 -0.657771D-04
 0.143429D+02  0.000000D+00  0.000000D+00 1 0.100000D+01  0.100893D+01  0.229830D+00  0.000000D+00  0.100001D+01  0.100000D+01  0.000000D+00  0.000000D+00 -0.224202D+00  0.224202D+00  0.000000D+00  0.000000D+00 -0.206467D-03 -0.206467D-03
 0.133460D+02  0.000000D+00  0.000000D+00 1 0.100000D+01  0.101163D+01  0.227926D+00  0.000000D+00  0.100001D+01  0.100000D+01  0.000000D+00  0.000000D+00 -0.391053D+00  0.391053D+00  0.000000D+00  0.000000D+00 -0.392964D-03 -0.392964D-03
 0.124235D+02  0.000000D+00  0.000000D+00 1 0.100000D+01  0.101420D+01  0.226000D+00  0.000000D+00  0.100001D+01  0.100000D+01  0.000000D+00  0.000000D+00 -0.586780D+00  0.586780D+00  0.000000D+00  0.000000D+00 -0.642793D-03 -0.642793D-03
 0.115698D+02  0.000000D+00  0.000000D+00 1 0.100001D+01  0.101663D+01  0.224059D+00  0.000000D+00  0.100001D+01  0.100000D+01  0.000000D+00  0.000000D+00 -0.810374D+00  0.810374D+00  0.000000D+00  0.000000D+00 -0.964312D-03 -0.964312D-03
 0.107799D+02  0.000000D+00  0.000000D+00 1 0.100001D+01  0.101889D+01  0.222114D+00  0.000000D+00  0.100001D+01  0.100000D+01  0.000000D+00  0.000000D+00 -0.105213D+01  0.105213D+01  0.000000D+00  0.000000D+00 -0.134946D-02 -0.134946D-02
 0.100489D+02  0.000000D+00  0.000000D+00 1 0.100001D+01  0.102097D+01  0.220172D+00  0.000000D+00  0.100001D+01  0.100000D+01  0.000000D+00  0.000000D+00 -0.130418D+01  0.130418D+01  0.000000D+00  0.000000D+00 -0.180523D-02 -0.180523D-02
 0.937250D+01  0.000000D+00  0.000000D+00 1 0.100001D+01  0.102284D+01  0.218229D+00  0.000000D+00  0.100001D+01  0.100000D+01  0.000000D+00  0.000000D+00 -0.155885D+01  0.155885D+01  0.000000D+00  0.000000D+00 -0.233469D-02 -0.233469D-02
 0.874659D+01  0.000000D+00  0.000000D+00 1 0.100001D+01  0.102451D+01  0.216298D+00  0.000000D+00  0.100001D+01  0.100000D+01  0.000000D+00  0.000000D+00 -0.181038D+01  0.181038D+01  0.000000D+00  0.000000D+00 -0.289156D-02 -0.289156D-02
 0.816740D+01  0.000000D+00  0.000000D+00 1 0.100001D+01  0.102596D+01  0.214410D+00  0.000000D+00  0.100001D+01  0.100000D+01  0.000000D+00  0.000000D+00 -0.205380D+01  0.205380D+01  0.000000D+00  0.000000D+00 -0.343103D-02 -0.343103D-02
