 variables = "X","Y","Z","Cp","Cfx","Cfy","Cfz","Cf","T","u","v","w","yplus"
 zone i=         151
   1.00000000000000       1.665324653670056E-017  0.000000000000000E+000
  0.208572047436746       7.988710597173225E-003 -2.188336759884170E-004
  0.000000000000000E+000  8.207544273161642E-003   1.00019639049290     
  0.150932784606987      -3.233748155661331E-002  0.000000000000000E+000
   3.42401988008517     
  0.999001425599671       5.447267690042997E-005  0.000000000000000E+000
  0.174069056772396       7.380846294596973E-003 -4.020399602582263E-004
  0.000000000000000E+000  7.782886254855199E-003   1.00019950416117     
  0.138316452307076      -4.972989675128107E-003  0.000000000000000E+000
   3.21923755579646     
  0.997949997818270       1.116616879644300E-004  0.000000000000000E+000
  0.183370734068603       6.864258839525556E-003 -3.727330848166327E-004
  0.000000000000000E+000  7.236991924342189E-003   1.00019902777013     
  0.128621001657698      -4.892250736669509E-003  0.000000000000000E+000
   3.10450665734546     
  0.996843037128316       1.716701774105140E-004  0.000000000000000E+000
  0.191457100386970       6.421282364190233E-003 -3.476913836091697E-004
  0.000000000000000E+000  6.768973747799402E-003   1.00019887813876     
  0.120306983088752      -4.826831516661422E-003  0.000000000000000E+000
   3.00263881112014     
  0.995677746198344       2.346938777538863E-004  0.000000000000000E+000
  0.198880712922573       6.046830630990342E-003 -3.264481151179558E-004
  0.000000000000000E+000  6.373278746108298E-003   1.00019882549694     
  0.113279106021183      -4.772309700300293E-003  0.000000000000000E+000
   2.91376029233256     
  0.994451193364049       3.007928008083059E-004  0.000000000000000E+000
  0.204112130022850       5.736342714447892E-003 -3.085837910419902E-004
  0.000000000000000E+000  6.044926505489882E-003   1.00019857953559     
  0.107451363657852      -4.734961783974284E-003  0.000000000000000E+000
   2.83796130796534     
  0.993160320569400       3.701124539357903E-004  0.000000000000000E+000
  0.207384074052243       5.484512948645510E-003 -2.940479806396620E-004
  0.000000000000000E+000  5.778560929285172E-003   1.00019810383659     
  0.102724528472035      -4.708366658517040E-003  0.000000000000000E+000
   2.77496814926417     
  0.991801936040528       4.428260084685768E-004  0.000000000000000E+000
  0.209968971468925       5.283166093300792E-003 -2.821865015769705E-004
  0.000000000000000E+000  5.565352594877762E-003   1.00019762070084     
  9.894556146900568E-002 -4.682804404206910E-003  0.000000000000000E+000
   2.72356360101079     
  0.990372703239448       5.189985854962523E-004  0.000000000000000E+000
  0.211765084526405       5.124960701793391E-003 -2.726217432879213E-004
  0.000000000000000E+000  5.397582445081313E-003   1.00019727984295     
  9.597644822607601E-002 -4.660968575858503E-003  0.000000000000000E+000
   2.68248896380132     
  0.988869149734546       5.988289370959963E-004  0.000000000000000E+000
  0.212800307001089       5.003403249471507E-003 -2.651139791339113E-004
  0.000000000000000E+000  5.268517228605418E-003   1.00019715410473     
  9.369518491705228E-002 -4.644454357970073E-003  0.000000000000000E+000
   2.65050157108851     
  0.987287653567351       6.824581442352054E-004  0.000000000000000E+000
  0.212135175058847       4.912205257650141E-003 -2.590276437764153E-004
  0.000000000000000E+000  5.171232901426556E-003   1.00019692287783     
  9.198415611875732E-002 -4.624570024189382E-003  0.000000000000000E+000
   2.62625613343606     
  0.985624436699843       7.699165229630898E-004  0.000000000000000E+000
  0.213092875621442       4.843080501087363E-003 -2.543337483648792E-004
  0.000000000000000E+000  5.097414249452242E-003   1.00019673776570     
  9.068813438511071E-002 -4.594286742841554E-003  0.000000000000000E+000
   2.60773378846689     
  0.983875589210279       8.616377525778661E-004  0.000000000000000E+000
  0.215310019215394       4.789223775519950E-003 -2.500986126194647E-004
  0.000000000000000E+000  5.039322388139414E-003   1.00019666803117     
  8.967905312010986E-002 -4.559208200101001E-003  0.000000000000000E+000
   2.59322277362387     
  0.982037001885699       9.572376115019621E-004  0.000000000000000E+000
  0.216283478951254       4.750493228735516E-003 -2.469795843559146E-004
  0.000000000000000E+000  4.997472813091431E-003   1.00019673800949     
  8.895266830726889E-002 -4.548651768165385E-003  0.000000000000000E+000
   2.58273830688577     
  0.980104478202655       1.057699935824212E-003  0.000000000000000E+000
  0.215009022733739       4.728409446546652E-003 -2.442572206305288E-004
  0.000000000000000E+000  4.972666667177181E-003   1.00019664533827     
  8.853877712318280E-002 -4.540622069757637E-003  0.000000000000000E+000
   2.57675835934923     
  0.978073553669464       1.161948348956863E-003  0.000000000000000E+000
  0.213808505427778       4.719545554426712E-003 -2.422548389137985E-004
  0.000000000000000E+000  4.961800393340511E-003   1.00019661122495     
  8.837332493406037E-002 -4.527060468248521E-003  0.000000000000000E+000
   2.57437048544700     
  0.975939733923639       1.271478426898274E-003  0.000000000000000E+000
  0.213042786994947       4.717474065608526E-003 -2.407215815548531E-004
  0.000000000000000E+000  4.958195647163379E-003   1.00019667265545     
  8.833579031332275E-002 -4.507183706048781E-003  0.000000000000000E+000
   2.57383449396396     
  0.973698227034776       1.385180156087390E-003  0.000000000000000E+000
  0.211914489319952       4.719586523977702E-003 -2.390697391529755E-004
  0.000000000000000E+000  4.958656263130677E-003   1.00019662581298     
  8.837686310466786E-002 -4.485529532939288E-003  0.000000000000000E+000
   2.57444324065009     
  0.971344194597081       1.504258504303337E-003  0.000000000000000E+000
  0.211582305254296       4.726828792588263E-003 -2.378749759241328E-004
  0.000000000000000E+000  4.964703768512396E-003   1.00019665036433     
  8.851378056085665E-002 -4.473908494218120E-003  0.000000000000000E+000
   2.57644943964910     
  0.968872537262536       1.628001624485897E-003  0.000000000000000E+000
  0.210953620786995       4.740766737036019E-003 -2.366159657605037E-004
  0.000000000000000E+000  4.977382702796522E-003   1.00019652910526     
  8.877632901413884E-002 -4.463656157524965E-003  0.000000000000000E+000
   2.58028211725633     
  0.966278062333970       1.757096938973359E-003  0.000000000000000E+000
  0.211095633059131       4.761835791075720E-003 -2.358887352767184E-004
  0.000000000000000E+000  4.997724526352438E-003   1.00019650663428     
  8.917242986056745E-002 -4.460304697741996E-003  0.000000000000000E+000
   2.58604492793449     
  0.963555373647426       1.891373763395130E-003  0.000000000000000E+000
  0.210897263263860       4.789464455470268E-003 -2.350782523912924E-004
  0.000000000000000E+000  5.024542707861560E-003   1.00019651103321     
  8.969181964495318E-002 -4.454220944605873E-003  0.000000000000000E+000
   2.59357691570348     
  0.960698927782761       2.030904889090778E-003  0.000000000000000E+000
  0.211178642813593       4.820612370166671E-003 -2.345499507624827E-004
  0.000000000000000E+000  5.055162320929153E-003   1.00019664778795     
  9.027751369180928E-002 -4.443158104055404E-003  0.000000000000000E+000
   2.60203576558374     
  0.957703044267799       2.176098169407578E-003  0.000000000000000E+000
  0.211162292731842       4.849716751112879E-003 -2.335547831527811E-004
  0.000000000000000E+000  5.083271534265660E-003   1.00019674109279     
  9.082568082874042E-002 -4.415324477442157E-003  0.000000000000000E+000
   2.60992282682095     
  0.954561846157195       2.326415247496387E-003  0.000000000000000E+000
  0.211466891230657       4.874096130065243E-003 -2.323424477188623E-004
  0.000000000000000E+000  5.106438577784105E-003   1.00019687722719     
  9.128530144846467E-002 -4.383777646567133E-003  0.000000000000000E+000
   2.61651810312397     
  0.951269384357213       2.482757904136671E-003  0.000000000000000E+000
  0.211721198551459       4.893939932862898E-003 -2.306450604494934E-004
  0.000000000000000E+000  5.124584993312391E-003   1.00019699219764     
  9.166015361234969E-002 -4.344802589959061E-003  0.000000000000000E+000
   2.62188663302152     
  0.947819482538107       2.644120805717701E-003  0.000000000000000E+000
  0.212088157661810       4.909785833707340E-003 -2.286345483426972E-004
  0.000000000000000E+000  5.138420382050037E-003   1.00019711574860     
  9.196014673100494E-002 -4.301133558821840E-003  0.000000000000000E+000
   2.62617649685343     
  0.944205942257812       2.811651156899837E-003  0.000000000000000E+000
  0.212685304711840       4.921926143132868E-003 -2.263269628824382E-004
  0.000000000000000E+000  5.148253106015307E-003   1.00019726764340     
  9.219081592039340E-002 -4.252645521536966E-003  0.000000000000000E+000
   2.62947231209049     
  0.940422342196095       2.984205242399509E-003  0.000000000000000E+000
  0.213040168067891       4.930888705526081E-003 -2.235740494419137E-004
  0.000000000000000E+000  5.154462754967995E-003   1.00019737295160     
  9.236213055480047E-002 -4.197061342063371E-003  0.000000000000000E+000
   2.63191931382215     
  0.936462258150449       3.162718150678633E-003  0.000000000000000E+000
  0.214010566688330       4.936662420881930E-003 -2.207363518452179E-004
  0.000000000000000E+000  5.157398772727148E-003   1.00019757697592     
  9.247365638762620E-002 -4.139760595091305E-003  0.000000000000000E+000
   2.63351365535239     
  0.932319101600151       3.346467535361265E-003  0.000000000000000E+000
  0.214519033939268       4.939751468099646E-003 -2.172708524155295E-004
  0.000000000000000E+000  5.157022320515175E-003   1.00019768906380     
  9.253519687718600E-002 -4.072814768038013E-003  0.000000000000000E+000
   2.63439702995087     
  0.927986251584928       3.535462227755561E-003  0.000000000000000E+000
  0.215798194321678       4.940858993193567E-003 -2.139969764094505E-004
  0.000000000000000E+000  5.154855969603018E-003   1.00019792943691     
  9.255935609635299E-002 -4.009340955903007E-003  0.000000000000000E+000
   2.63474874547438     
  0.923457056336885       3.730240913818279E-003  0.000000000000000E+000
  0.215978120407726       4.941308020523267E-003 -2.099475375699562E-004
  0.000000000000000E+000  5.151255558093223E-003   1.00019796947134     
  9.257164385162014E-002 -3.934372074068754E-003  0.000000000000000E+000
   2.63493329935131     
  0.918724734063985       3.928866629792209E-003  0.000000000000000E+000
  0.217616778823640       4.941534984542838E-003 -2.064119309055460E-004
  0.000000000000000E+000  5.147946915448384E-003   1.00019826485215     
  9.257937022669283E-002 -3.866934262460768E-003  0.000000000000000E+000
   2.63505230091995     
  0.913782702004972       4.134308086652536E-003  0.000000000000000E+000
  0.218003050230436       4.941534132876763E-003 -2.018530637263831E-004
  0.000000000000000E+000  5.143387196603146E-003   1.00019834015233     
  9.258352535326239E-002 -3.782551424413233E-003  0.000000000000000E+000
   2.63512188707729     
  0.908624062312831       4.341309162270438E-003  0.000000000000000E+000
  0.218420138749707       4.942443986743627E-003 -1.972099505288899E-004
  0.000000000000000E+000  5.139653937272518E-003   1.00019840592836     
  9.260474104746413E-002 -3.696525824427888E-003  0.000000000000000E+000
   2.63543396392107     
  0.903242385263693       4.554834075679027E-003  0.000000000000000E+000
  0.220599251017347       4.942564125174818E-003 -1.930190140437479E-004
  0.000000000000000E+000  5.135583139218565E-003   1.00019876961818     
  9.261087130189283E-002 -3.616008888744117E-003  0.000000000000000E+000
   2.63553121460383     
  0.897630946103148       4.770477692087010E-003  0.000000000000000E+000
  0.221176904111644       4.942183699310291E-003 -1.875775990133189E-004
  0.000000000000000E+000  5.129761298323610E-003   1.00019882079036     
  9.260832814350534E-002 -3.514851974241135E-003  0.000000000000000E+000
   2.63550575212161     
  0.891783373400719       4.989646083122509E-003  0.000000000000000E+000
  0.223962107962961       4.939740732448331E-003 -1.832717583592430E-004
  0.000000000000000E+000  5.123012490807574E-003   1.00019926435087     
  9.256633093207060E-002 -3.431115233737251E-003  0.000000000000000E+000
   2.63491814453779     
  0.885693421287334       5.213290243712273E-003  0.000000000000000E+000
  0.224165190373469       4.935541994426876E-003 -1.771538269454293E-004
  0.000000000000000E+000  5.112695821372305E-003   1.00019926011756     
  9.249239955204122E-002 -3.317788756280917E-003  0.000000000000000E+000
   2.63387678954095     
  0.879354799790459       5.435549238576376E-003  0.000000000000000E+000
