variables = "X","Y","Z","HL","rh","u","v","w","p","T","vor_x","vor_y","vor_z","Vor","Q_x","Q_y","Q_z","Q_cri"
 zone i=         101  j=          81
 0.100000D+01  0.000000D+00  0.000000D+00 1 0.999897D+00  0.125284D+00 -0.412269D-01  0.000000D+00  0.100004D+01  0.100014D+01  0.000000D+00  0.000000D+00  0.199303D+03  0.199303D+03  0.000000D+00  0.000000D+00 -0.190015D+04 -0.190015D+04
 0.100100D+01  0.000000D+00  0.000000D+00 1 0.999910D+00  0.141518D+00 -0.517040D-01  0.000000D+00  0.100005D+01  0.100014D+01  0.000000D+00  0.000000D+00  0.153368D+03  0.153368D+03  0.000000D+00  0.000000D+00  0.716070D+03  0.716070D+03
 0.100208D+01  0.000000D+00  0.000000D+00 1 0.999888D+00  0.156659D+00 -0.426300D-01  0.000000D+00  0.100001D+01  0.100012D+01  0.000000D+00  0.000000D+00  0.123053D+03  0.123053D+03  0.000000D+00  0.000000D+00  0.402014D+03  0.402014D+03
 0.100325D+01  0.000000D+00  0.000000D+00 1 0.999896D+00  0.171310D+00 -0.363447D-01  0.000000D+00  0.100001D+01  0.100012D+01  0.000000D+00  0.000000D+00  0.913241D+02  0.913241D+02  0.000000D+00  0.000000D+00  0.172780D+03  0.172780D+03
 0.100451D+01  0.000000D+00  0.000000D+00 1 0.999907D+00  0.186604D+00 -0.329499D-01  0.000000D+00  0.100002D+01  0.100011D+01  0.000000D+00  0.000000D+00  0.620485D+02  0.620485D+02  0.000000D+00  0.000000D+00  0.459728D+02  0.459728D+02
 0.100587D+01  0.000000D+00  0.000000D+00 1 0.999915D+00  0.202954D+00 -0.312473D-01  0.000000D+00  0.100002D+01  0.100011D+01  0.000000D+00  0.000000D+00  0.368905D+02  0.368905D+02  0.000000D+00  0.000000D+00  0.179087D+02  0.179087D+02
 0.100735D+01  0.000000D+00  0.000000D+00 1 0.999922D+00  0.220366D+00 -0.298875D-01  0.000000D+00  0.100002D+01  0.100010D+01  0.000000D+00  0.000000D+00  0.143325D+02  0.143325D+02  0.000000D+00  0.000000D+00  0.574772D+01  0.574772D+01
 0.100894D+01  0.000000D+00  0.000000D+00 1 0.999929D+00  0.238665D+00 -0.286610D-01  0.000000D+00  0.100003D+01  0.100010D+01  0.000000D+00  0.000000D+00 -0.597288D+01  0.597288D+01  0.000000D+00  0.000000D+00 -0.231136D+01 -0.231136D+01
 0.101066D+01  0.000000D+00  0.000000D+00 1 0.999937D+00  0.257504D+00 -0.275730D-01  0.000000D+00  0.100003D+01  0.100009D+01  0.000000D+00  0.000000D+00 -0.235588D+02  0.235588D+02  0.000000D+00  0.000000D+00 -0.694250D+01 -0.694250D+01
 0.101252D+01  0.000000D+00  0.000000D+00 1 0.999945D+00  0.276481D+00 -0.265053D-01  0.000000D+00  0.100003D+01  0.100009D+01  0.000000D+00  0.000000D+00 -0.377681D+02  0.377681D+02  0.000000D+00  0.000000D+00 -0.109794D+02 -0.109794D+02
