variables = "Time", "roll","yaw", "pitch", "Cx","Cy","Cz"
      1   0.000000D+00   0.000000D+00   0.800000D+01   0.311232D+01   0.900593D+01   0.000000D+00
      2   0.000000D+00   0.000000D+00   0.800000D+01   0.480446D+01   0.140166D+02   0.000000D+00
      3   0.000000D+00   0.000000D+00   0.800000D+01   0.574535D+01   0.166671D+02   0.000000D+00
      4   0.000000D+00   0.000000D+00   0.800000D+01   0.625620D+01   0.179847D+02   0.000000D+00
      5   0.000000D+00   0.000000D+00   0.800000D+01   0.651711D+01   0.185553D+02   0.000000D+00
      6   0.000000D+00   0.000000D+00   0.800000D+01   0.663063D+01   0.187379D+02   0.000000D+00
      7   0.000000D+00   0.000000D+00   0.800000D+01   0.665583D+01   0.187474D+02   0.000000D+00
      8   0.000000D+00   0.000000D+00   0.800000D+01   0.663290D+01   0.187063D+02   0.000000D+00
      9   0.000000D+00   0.000000D+00   0.800000D+01   0.658956D+01   0.186835D+02   0.000000D+00
     10   0.000000D+00   0.000000D+00   0.800000D+01   0.654605D+01   0.186863D+02   0.000000D+00
     11   0.000000D+00   0.000000D+00   0.800000D+01   0.651357D+01   0.187004D+02   0.000000D+00
     12   0.000000D+00   0.000000D+00   0.800000D+01   0.648968D+01   0.187110D+02   0.000000D+00
     13   0.000000D+00   0.000000D+00   0.800000D+01   0.646928D+01   0.187123D+02   0.000000D+00
     14   0.000000D+00   0.000000D+00   0.800000D+01   0.644876D+01   0.187045D+02   0.000000D+00
     15   0.000000D+00   0.000000D+00   0.800000D+01   0.642656D+01   0.186914D+02   0.000000D+00
     16   0.000000D+00   0.000000D+00   0.800000D+01   0.640148D+01   0.186767D+02   0.000000D+00
     17   0.000000D+00   0.000000D+00   0.800000D+01   0.637400D+01   0.186632D+02   0.000000D+00
     18   0.000000D+00   0.000000D+00   0.800000D+01   0.634518D+01   0.186515D+02   0.000000D+00
     19   0.000000D+00   0.000000D+00   0.800000D+01   0.631595D+01   0.186407D+02   0.000000D+00
     20   0.000000D+00   0.000000D+00   0.800000D+01   0.628681D+01   0.186298D+02   0.000000D+00
     21   0.000000D+00   0.000000D+00   0.800000D+01   0.625776D+01   0.186182D+02   0.000000D+00
     22   0.000000D+00   0.000000D+00   0.800000D+01   0.622866D+01   0.186060D+02   0.000000D+00
     23   0.000000D+00   0.000000D+00   0.800000D+01   0.619930D+01   0.185931D+02   0.000000D+00
     24   0.000000D+00   0.000000D+00   0.800000D+01   0.616953D+01   0.185799D+02   0.000000D+00
     25   0.000000D+00   0.000000D+00   0.800000D+01   0.613926D+01   0.185665D+02   0.000000D+00
     26   0.000000D+00   0.000000D+00   0.800000D+01   0.610849D+01   0.185530D+02   0.000000D+00
     27   0.000000D+00   0.000000D+00   0.800000D+01   0.607724D+01   0.185392D+02   0.000000D+00
     28   0.000000D+00   0.000000D+00   0.800000D+01   0.604556D+01   0.185253D+02   0.000000D+00
     29   0.000000D+00   0.000000D+00   0.800000D+01   0.601348D+01   0.185112D+02   0.000000D+00
     30   0.000000D+00   0.000000D+00   0.800000D+01   0.598101D+01   0.184967D+02   0.000000D+00
     31   0.000000D+00   0.000000D+00   0.800000D+01   0.594813D+01   0.184820D+02   0.000000D+00
