variables = "X","Y","Z","HL","rh","u","v","w","p","T","vor_x","vor_y","vor_z","Vor","Q_x","Q_y","Q_z","Q_cri"
 zone i=         101  j=          81
 0.300000D+02  0.000000D+00  0.000000D+00 1 0.100000D+01  0.994715D+00  0.110686D+00  0.000000D+00  0.100000D+01  0.100000D+01  0.000000D+00  0.000000D+00  0.550309D-01  0.550309D-01  0.000000D+00  0.000000D+00  0.504062D-05  0.504062D-05
 0.278343D+02  0.000000D+00  0.000000D+00 1 0.999999D+00  0.995143D+00  0.111492D+00  0.000000D+00  0.999999D+00  0.100000D+01  0.000000D+00  0.000000D+00  0.161200D+00  0.161200D+00  0.000000D+00  0.000000D+00 -0.627632D-04 -0.627632D-04
 0.258303D+02  0.000000D+00  0.000000D+00 1 0.999999D+00  0.996034D+00  0.111247D+00  0.000000D+00  0.999999D+00  0.100000D+01  0.000000D+00  0.000000D+00  0.355606D+00  0.355606D+00  0.000000D+00  0.000000D+00  0.193615D-03  0.193615D-03
 0.239758D+02  0.000000D+00  0.000000D+00 1 0.100000D+01  0.997189D+00  0.108957D+00  0.000000D+00  0.100000D+01  0.100000D+01  0.000000D+00  0.000000D+00  0.607512D+00  0.607512D+00  0.000000D+00  0.000000D+00  0.420973D-03  0.420973D-03
 0.222598D+02  0.000000D+00  0.000000D+00 1 0.100000D+01  0.998439D+00  0.106659D+00  0.000000D+00  0.100000D+01  0.100000D+01  0.000000D+00  0.000000D+00  0.889135D+00  0.889135D+00  0.000000D+00  0.000000D+00  0.570595D-03  0.570595D-03
 0.206719D+02  0.000000D+00  0.000000D+00 1 0.100000D+01  0.999693D+00  0.104688D+00  0.000000D+00  0.100000D+01  0.100000D+01  0.000000D+00  0.000000D+00  0.118118D+01  0.118118D+01  0.000000D+00  0.000000D+00  0.704112D-03  0.704112D-03
 0.192025D+02  0.000000D+00  0.000000D+00 1 0.100000D+01  0.100090D+01  0.102966D+00  0.000000D+00  0.100000D+01  0.100000D+01  0.000000D+00  0.000000D+00  0.147199D+01  0.147199D+01  0.000000D+00  0.000000D+00  0.844686D-03  0.844686D-03
 0.178428D+02  0.000000D+00  0.000000D+00 1 0.100000D+01  0.100207D+01  0.101379D+00  0.000000D+00  0.100000D+01  0.100000D+01  0.000000D+00  0.000000D+00  0.175941D+01  0.175941D+01  0.000000D+00  0.000000D+00  0.104325D-02  0.104325D-02
 0.165846D+02  0.000000D+00  0.000000D+00 1 0.100000D+01  0.100324D+01  0.998018D-01  0.000000D+00  0.100000D+01  0.100000D+01  0.000000D+00  0.000000D+00  0.204579D+01  0.204579D+01  0.000000D+00  0.000000D+00  0.135575D-02  0.135575D-02
 0.154203D+02  0.000000D+00  0.000000D+00 1 0.100000D+01  0.100442D+01  0.981877D-01  0.000000D+00  0.100000D+01  0.100000D+01  0.000000D+00  0.000000D+00  0.233365D+01  0.233365D+01  0.000000D+00  0.000000D+00  0.169238D-02  0.169238D-02
