variables = "X","Y","Z","HL","rh","u","v","w","p","T","vor_x","vor_y","vor_z","Vor","Q_x","Q_y","Q_z","Q_cri"
 zone i=         101  j=          81
 0.300000D+02  0.000000D+00  0.000000D+00 1 0.100001D+01  0.979452D+00  0.214849D+00  0.000000D+00  0.100002D+01  0.100001D+01  0.000000D+00  0.000000D+00  0.279963D-01  0.279963D-01  0.000000D+00  0.000000D+00 -0.621912D-06 -0.621912D-06
 0.278343D+02  0.000000D+00  0.000000D+00 1 0.999999D+00  0.981599D+00  0.215134D+00  0.000000D+00  0.999999D+00  0.100000D+01  0.000000D+00  0.000000D+00  0.641874D-01  0.641874D-01  0.000000D+00  0.000000D+00 -0.882153D-05 -0.882153D-05
 0.258303D+02  0.000000D+00  0.000000D+00 1 0.100000D+01  0.985928D+00  0.213970D+00  0.000000D+00  0.100000D+01  0.100000D+01  0.000000D+00  0.000000D+00  0.144911D+00  0.144911D+00  0.000000D+00  0.000000D+00  0.107844D-03  0.107844D-03
 0.239758D+02  0.000000D+00  0.000000D+00 1 0.100000D+01  0.991300D+00  0.211161D+00  0.000000D+00  0.100000D+01  0.100000D+01  0.000000D+00  0.000000D+00  0.229171D+00  0.229171D+00  0.000000D+00  0.000000D+00  0.173730D-03  0.173730D-03
 0.222598D+02  0.000000D+00  0.000000D+00 1 0.100000D+01  0.996347D+00  0.208632D+00  0.000000D+00  0.100000D+01  0.100000D+01  0.000000D+00  0.000000D+00  0.273615D+00  0.273615D+00  0.000000D+00  0.000000D+00  0.192748D-03  0.192748D-03
 0.206719D+02  0.000000D+00  0.000000D+00 1 0.100000D+01  0.100062D+01  0.206433D+00  0.000000D+00  0.100000D+01  0.100000D+01  0.000000D+00  0.000000D+00  0.282417D+00  0.282417D+00  0.000000D+00  0.000000D+00  0.189871D-03  0.189871D-03
 0.192025D+02  0.000000D+00  0.000000D+00 1 0.100000D+01  0.100439D+01  0.204455D+00  0.000000D+00  0.100000D+01  0.100000D+01  0.000000D+00  0.000000D+00  0.270741D+00  0.270741D+00  0.000000D+00  0.000000D+00  0.180707D-03  0.180707D-03
 0.178428D+02  0.000000D+00  0.000000D+00 1 0.100000D+01  0.100788D+01  0.202588D+00  0.000000D+00  0.100000D+01  0.100000D+01  0.000000D+00  0.000000D+00  0.236840D+00  0.236840D+00  0.000000D+00  0.000000D+00  0.165568D-03  0.165568D-03
 0.165846D+02  0.000000D+00  0.000000D+00 1 0.100000D+01  0.101121D+01  0.200734D+00  0.000000D+00  0.100000D+01  0.100000D+01  0.000000D+00  0.000000D+00  0.179807D+00  0.179807D+00  0.000000D+00  0.000000D+00  0.137818D-03  0.137818D-03
 0.154203D+02  0.000000D+00  0.000000D+00 1 0.100000D+01  0.101443D+01  0.198855D+00  0.000000D+00  0.100000D+01  0.100000D+01  0.000000D+00  0.000000D+00  0.101308D+00  0.101308D+00  0.000000D+00  0.000000D+00  0.840361D-04  0.840361D-04
 0.143429D+02  0.000000D+00  0.000000D+00 1 0.100000D+01  0.101758D+01  0.196962D+00  0.000000D+00  0.100000D+01  0.100000D+01  0.000000D+00  0.000000D+00  0.172519D-01  0.172519D-01  0.000000D+00  0.000000D+00  0.141299D-04  0.141299D-04
 0.133460D+02  0.000000D+00  0.000000D+00 1 0.100000D+01  0.102067D+01  0.195061D+00  0.000000D+00  0.100000D+01  0.100000D+01  0.000000D+00  0.000000D+00 -0.117693D+00  0.117693D+00  0.000000D+00  0.000000D+00 -0.118824D-03 -0.118824D-03
 0.124235D+02  0.000000D+00  0.000000D+00 1 0.100000D+01  0.102369D+01  0.193158D+00  0.000000D+00  0.100000D+01  0.100000D+01  0.000000D+00  0.000000D+00 -0.311138D+00  0.311138D+00  0.000000D+00  0.000000D+00 -0.336248D-03 -0.336248D-03
 0.115698D+02  0.000000D+00  0.000000D+00 1 0.100000D+01  0.102660D+01  0.191256D+00  0.000000D+00  0.100000D+01  0.100000D+01  0.000000D+00  0.000000D+00 -0.504727D+00  0.504727D+00  0.000000D+00  0.000000D+00 -0.587036D-03 -0.587036D-03
 0.107799D+02  0.000000D+00  0.000000D+00 1 0.100000D+01  0.102941D+01  0.189361D+00  0.000000D+00  0.100000D+01  0.100000D+01  0.000000D+00  0.000000D+00 -0.709400D+00  0.709400D+00  0.000000D+00  0.000000D+00 -0.886299D-03 -0.886299D-03
 0.100489D+02  0.000000D+00  0.000000D+00 1 0.100000D+01  0.103208D+01  0.187479D+00  0.000000D+00  0.100000D+01  0.100000D+01  0.000000D+00  0.000000D+00 -0.951645D+00  0.951645D+00  0.000000D+00  0.000000D+00 -0.127271D-02 -0.127271D-02
 0.937250D+01  0.000000D+00  0.000000D+00 1 0.100000D+01  0.103458D+01  0.185609D+00  0.000000D+00  0.100000D+01  0.100000D+01  0.000000D+00  0.000000D+00 -0.123192D+01  0.123192D+01  0.000000D+00  0.000000D+00 -0.177031D-02 -0.177031D-02
 0.874659D+01  0.000000D+00  0.000000D+00 1 0.100000D+01  0.103689D+01  0.183763D+00  0.000000D+00  0.100001D+01  0.100000D+01  0.000000D+00  0.000000D+00 -0.153134D+01  0.153134D+01  0.000000D+00  0.000000D+00 -0.233047D-02 -0.233047D-02
 0.816740D+01  0.000000D+00  0.000000D+00 1 0.100000D+01  0.103901D+01  0.181985D+00  0.000000D+00  0.100001D+01  0.100000D+01  0.000000D+00  0.000000D+00 -0.183576D+01  0.183576D+01  0.000000D+00  0.000000D+00 -0.285461D-02 -0.285461D-02
