variables = "X","Y","Z","HL","rh","u","v","w","p","T","vor_x","vor_y","vor_z","Vor","Q_x","Q_y","Q_z","Q_cri"
 zone i=         101  j=          81
 0.300000D+02  0.000000D+00  0.000000D+00 1 0.999999D+00  0.997523D+00  0.755596D-01  0.000000D+00  0.999999D+00  0.100000D+01  0.000000D+00  0.000000D+00  0.100132D-02  0.100132D-02  0.000000D+00  0.000000D+00 -0.733983D-06 -0.733983D-06
 0.278343D+02  0.000000D+00  0.000000D+00 1 0.999999D+00  0.997530D+00  0.764675D-01  0.000000D+00  0.999999D+00  0.100000D+01  0.000000D+00  0.000000D+00  0.511634D-02  0.511634D-02  0.000000D+00  0.000000D+00 -0.261173D-05 -0.261173D-05
 0.258303D+02  0.000000D+00  0.000000D+00 1 0.999999D+00  0.997565D+00  0.764437D-01  0.000000D+00  0.999999D+00  0.100000D+01  0.000000D+00  0.000000D+00  0.124949D-01  0.124949D-01  0.000000D+00  0.000000D+00  0.557497D-05  0.557497D-05
 0.239758D+02  0.000000D+00  0.000000D+00 1 0.100000D+01  0.997587D+00  0.743252D-01  0.000000D+00  0.100000D+01  0.100000D+01  0.000000D+00  0.000000D+00  0.185258D-01  0.185258D-01  0.000000D+00  0.000000D+00  0.114489D-04  0.114489D-04
 0.222598D+02  0.000000D+00  0.000000D+00 1 0.100000D+01  0.997591D+00  0.721349D-01  0.000000D+00  0.100000D+01  0.100000D+01  0.000000D+00  0.000000D+00  0.232089D-01  0.232089D-01  0.000000D+00  0.000000D+00  0.133783D-04  0.133783D-04
 0.206719D+02  0.000000D+00  0.000000D+00 1 0.100000D+01  0.997591D+00  0.702811D-01  0.000000D+00  0.100000D+01  0.100000D+01  0.000000D+00  0.000000D+00  0.266650D-01  0.266650D-01  0.000000D+00  0.000000D+00  0.142349D-04  0.142349D-04
 0.192025D+02  0.000000D+00  0.000000D+00 1 0.100000D+01  0.997580D+00  0.686914D-01  0.000000D+00  0.100000D+01  0.100000D+01  0.000000D+00  0.000000D+00  0.303012D-01  0.303012D-01  0.000000D+00  0.000000D+00  0.153132D-04  0.153132D-04
 0.178428D+02  0.000000D+00  0.000000D+00 1 0.100000D+01  0.997560D+00  0.672646D-01  0.000000D+00  0.100000D+01  0.100000D+01  0.000000D+00  0.000000D+00  0.373438D-01  0.373438D-01  0.000000D+00  0.000000D+00  0.190892D-04  0.190892D-04
 0.165846D+02  0.000000D+00  0.000000D+00 1 0.100000D+01  0.997544D+00  0.658496D-01  0.000000D+00  0.100000D+01  0.100000D+01  0.000000D+00  0.000000D+00  0.474926D-01  0.474926D-01  0.000000D+00  0.000000D+00  0.278469D-04  0.278469D-04
 0.154203D+02  0.000000D+00  0.000000D+00 1 0.100000D+01  0.997546D+00  0.643584D-01  0.000000D+00  0.100000D+01  0.100000D+01  0.000000D+00  0.000000D+00  0.586119D-01  0.586119D-01  0.000000D+00  0.000000D+00  0.390605D-04  0.390605D-04
 0.143429D+02  0.000000D+00  0.000000D+00 1 0.100000D+01  0.997567D+00  0.628124D-01  0.000000D+00  0.100000D+01  0.100000D+01  0.000000D+00  0.000000D+00  0.733727D-01  0.733727D-01  0.000000D+00  0.000000D+00  0.542939D-04  0.542939D-04
 0.133460D+02  0.000000D+00  0.000000D+00 1 0.100000D+01  0.997603D+00  0.612575D-01  0.000000D+00  0.100000D+01  0.100000D+01  0.000000D+00  0.000000D+00  0.933293D-01  0.933293D-01  0.000000D+00  0.000000D+00  0.739322D-04  0.739322D-04
 0.124235D+02  0.000000D+00  0.000000D+00 1 0.100000D+01  0.997647D+00  0.597501D-01  0.000000D+00  0.100000D+01  0.100000D+01  0.000000D+00  0.000000D+00  0.120151D+00  0.120151D+00  0.000000D+00  0.000000D+00  0.982016D-04  0.982016D-04
 0.115698D+02  0.000000D+00  0.000000D+00 1 0.100000D+01  0.997688D+00  0.583345D-01  0.000000D+00  0.100000D+01  0.100000D+01  0.000000D+00  0.000000D+00  0.156224D+00  0.156224D+00  0.000000D+00  0.000000D+00  0.128228D-03  0.128228D-03
 0.107799D+02  0.000000D+00  0.000000D+00 1 0.100000D+01  0.997721D+00  0.570159D-01  0.000000D+00  0.100000D+01  0.100000D+01  0.000000D+00  0.000000D+00  0.198117D+00  0.198117D+00  0.000000D+00  0.000000D+00  0.165005D-03  0.165005D-03
 0.100489D+02  0.000000D+00  0.000000D+00 1 0.100000D+01  0.997749D+00  0.557838D-01  0.000000D+00  0.100000D+01  0.100000D+01  0.000000D+00  0.000000D+00  0.241777D+00  0.241777D+00  0.000000D+00  0.000000D+00  0.203084D-03  0.203084D-03
 0.937250D+01  0.000000D+00  0.000000D+00 1 0.100000D+01  0.997774D+00  0.546446D-01  0.000000D+00  0.100000D+01  0.100000D+01  0.000000D+00  0.000000D+00  0.286851D+00  0.286851D+00  0.000000D+00  0.000000D+00  0.238945D-03  0.238945D-03
 0.874659D+01  0.000000D+00  0.000000D+00 1 0.100000D+01  0.997794D+00  0.536096D-01  0.000000D+00  0.100000D+01  0.100000D+01  0.000000D+00  0.000000D+00  0.333538D+00  0.333538D+00  0.000000D+00  0.000000D+00  0.270485D-03  0.270485D-03
 0.816740D+01  0.000000D+00  0.000000D+00 1 0.100000D+01  0.997812D+00  0.526775D-01  0.000000D+00  0.100000D+01  0.100000D+01  0.000000D+00  0.000000D+00  0.380941D+00  0.380941D+00  0.000000D+00  0.000000D+00  0.301022D-03  0.301022D-03
 0.763145D+01  0.000000D+00  0.000000D+00 1 0.100000D+01  0.997830D+00  0.518354D-01  0.000000D+00  0.100000D+01  0.100000D+01  0.000000D+00  0.000000D+00  0.428217D+00  0.428217D+00  0.000000D+00  0.000000D+00  0.331487D-03  0.331487D-03
 0.713550D+01  0.000000D+00  0.000000D+00 1 0.100000D+01  0.997851D+00  0.510739D-01  0.000000D+00  0.100000D+01  0.100000D+01  0.000000D+00  0.000000D+00  0.476453D+00  0.476453D+00  0.000000D+00  0.000000D+00  0.359988D-03  0.359988D-03
 0.667657D+01  0.000000D+00  0.000000D+00 1 0.100000D+01  0.997877D+00  0.503851D-01  0.000000D+00  0.100000D+01  0.100000D+01  0.000000D+00  0.000000D+00  0.529225D+00  0.529225D+00  0.000000D+00  0.000000D+00  0.391739D-03  0.391739D-03
 0.625191D+01  0.000000D+00  0.000000D+00 1 0.100000D+01  0.997909D+00  0.497539D-01  0.000000D+00  0.100000D+01  0.100000D+01  0.000000D+00  0.000000D+00  0.588869D+00  0.588869D+00  0.000000D+00  0.000000D+00  0.436987D-03  0.436987D-03
 0.585894D+01  0.000000D+00  0.000000D+00 1 0.100000D+01  0.997935D+00  0.491508D-01  0.000000D+00  0.100000D+01  0.100000D+01  0.000000D+00  0.000000D+00  0.645980D+00  0.645980D+00  0.000000D+00  0.000000D+00  0.510803D-03  0.510803D-03
 0.549530D+01  0.000000D+00  0.000000D+00 1 0.100000D+01  0.997945D+00  0.485386D-01  0.000000D+00  0.100000D+01  0.100000D+01  0.000000D+00  0.000000D+00  0.687706D+00  0.687706D+00  0.000000D+00  0.000000D+00  0.613794D-03  0.613794D-03
 0.515882D+01  0.000000D+00  0.000000D+00 1 0.100000D+01  0.997939D+00  0.478893D-01  0.000000D+00  0.100000D+01  0.100000D+01  0.000000D+00  0.000000D+00  0.716045D+00  0.716045D+00  0.000000D+00  0.000000D+00  0.742890D-03  0.742890D-03
 0.484744D+01  0.000000D+00  0.000000D+00 1 0.100000D+01  0.997916D+00  0.471819D-01  0.000000D+00  0.100000D+01  0.100000D+01  0.000000D+00  0.000000D+00  0.736643D+00  0.736643D+00  0.000000D+00  0.000000D+00  0.909718D-03  0.909718D-03
 0.455932D+01  0.000000D+00  0.000000D+00 1 0.100000D+01  0.997875D+00  0.464020D-01  0.000000D+00  0.100000D+01  0.100000D+01  0.000000D+00  0.000000D+00  0.748500D+00  0.748500D+00  0.000000D+00  0.000000D+00  0.110100D-02  0.110100D-02
 0.429270D+01  0.000000D+00  0.000000D+00 1 0.100000D+01  0.997823D+00  0.455400D-01  0.000000D+00  0.100000D+01  0.100000D+01  0.000000D+00  0.000000D+00  0.744997D+00  0.744997D+00  0.000000D+00  0.000000D+00  0.131068D-02  0.131068D-02
 0.404598D+01  0.000000D+00  0.000000D+00 1 0.100000D+01  0.997767D+00  0.445692D-01  0.000000D+00  0.100000D+01  0.100000D+01  0.000000D+00  0.000000D+00  0.719473D+00  0.719473D+00  0.000000D+00  0.000000D+00  0.156128D-02  0.156128D-02
 0.381768D+01  0.000000D+00  0.000000D+00 1 0.100000D+01  0.997710D+00  0.434420D-01  0.000000D+00  0.100000D+01  0.100000D+01  0.000000D+00  0.000000D+00  0.675310D+00  0.675310D+00  0.000000D+00  0.000000D+00  0.185986D-02  0.185986D-02
 0.360642D+01  0.000000D+00  0.000000D+00 1 0.100000D+01  0.997653D+00  0.421224D-01  0.000000D+00  0.100000D+01  0.100000D+01  0.000000D+00  0.000000D+00  0.616495D+00  0.616495D+00  0.000000D+00  0.000000D+00  0.213181D-02  0.213181D-02
 0.341093D+01  0.000000D+00  0.000000D+00 1 0.100000D+01  0.997595D+00  0.405969D-01  0.000000D+00  0.100001D+01  0.100000D+01  0.000000D+00  0.000000D+00  0.540773D+00  0.540773D+00  0.000000D+00  0.000000D+00  0.230848D-02  0.230848D-02
 0.323004D+01  0.000000D+00  0.000000D+00 1 0.100000D+01  0.997540D+00  0.388573D-01  0.000000D+00  0.100001D+01  0.100000D+01  0.000000D+00  0.000000D+00  0.447769D+00  0.447769D+00  0.000000D+00  0.000000D+00  0.232386D-02  0.232386D-02
 0.306264D+01  0.000000D+00  0.000000D+00 1 0.100000D+01  0.997493D+00  0.368978D-01  0.000000D+00  0.100001D+01  0.100000D+01  0.000000D+00  0.000000D+00  0.346999D+00  0.346999D+00  0.000000D+00  0.000000D+00  0.214951D-02  0.214951D-02
 0.290775D+01  0.000000D+00  0.000000D+00 1 0.100000D+01  0.997463D+00  0.347339D-01  0.000000D+00  0.100001D+01  0.100000D+01  0.000000D+00  0.000000D+00  0.254676D+00  0.254676D+00  0.000000D+00  0.000000D+00  0.181584D-02  0.181584D-02
 0.276441D+01  0.000000D+00  0.000000D+00 1 0.100001D+01  0.997455D+00  0.323963D-01  0.000000D+00  0.100001D+01  0.100000D+01  0.000000D+00  0.000000D+00  0.173542D+00  0.173542D+00  0.000000D+00  0.000000D+00  0.136865D-02  0.136865D-02
 0.263178D+01  0.000000D+00  0.000000D+00 1 0.100001D+01  0.997459D+00  0.299167D-01  0.000000D+00  0.100001D+01  0.100000D+01  0.000000D+00  0.000000D+00  0.108575D+00  0.108575D+00  0.000000D+00  0.000000D+00  0.883509D-03  0.883509D-03
 0.250904D+01  0.000000D+00  0.000000D+00 1 0.100001D+01  0.997456D+00  0.273152D-01  0.000000D+00  0.100001D+01  0.100000D+01  0.000000D+00  0.000000D+00  0.752092D-01  0.752092D-01  0.000000D+00  0.000000D+00  0.593883D-03  0.593883D-03
 0.239547D+01  0.000000D+00  0.000000D+00 1 0.100001D+01  0.997421D+00  0.246093D-01  0.000000D+00  0.100001D+01  0.100000D+01  0.000000D+00  0.000000D+00  0.764207D-01  0.764207D-01  0.000000D+00  0.000000D+00  0.645286D-03  0.645286D-03
